This file contains the S&P 500 straddle returns used in the paper 'Risk Premia and the VIX Term Structure' by Travis Johnson,,,,,,,,,,,,
The dates are in YYYYMMDD format,,,,,,,,,,,,
r_K^{straddle} gives the daily return of a long constant-maturity at the money straddle strategy with target maturity K months,,,,,,,,,,,,
r_K^{short straddle} gives the daily return of a short straddle strategy assuming a margin requirement equal to 20% of the current S&P 500 index level,,,,,,,,,,,,
Returns are in percent,,,,,,,,,,,,
,,,,,,,,,,,,
Date,r_1^{straddle},r_2^{straddle},r_3^{straddle},r_6^{straddle},r_9^{straddle},r_12^{straddle},r_1^{short straddle},r_2^{short straddle},r_3^{short straddle},r_6^{short straddle},r_9^{short straddle},r_12^{short straddle}
20160304,0.409,0.828,1.153,0.892,0.782,0.494,-0.07,-0.213,-0.379,-0.436,-0.472,-0.351
20160307,-2.374,-0.872,-0.45,-0.229,-0.12,-0.083,0.407,0.225,0.144,0.113,0.073,0.059
20160308,2.436,1.993,2.215,1.155,1.063,0.835,-0.43,-0.525,-0.722,-0.571,-0.648,-0.594
20160309,-0.395,-0.147,0.123,0.636,0.751,0.811,0.076,0.042,-0.043,-0.33,-0.478,-0.598
20160310,-3.939,-2.24,-1.527,-0.601,-0.24,-0.126,0.741,0.625,0.529,0.306,0.153,0.093
20160311,5.357,2.632,2.113,0.977,1.33,1.126,-0.985,-0.72,-0.729,-0.496,-0.848,-0.834
20160314,-5.729,-4.108,-3.29,-2.1,-1.532,-1.227,0.938,1.03,1.057,1.018,0.926,0.873
20160315,-1.381,-0.896,-0.419,-0.239,-0.287,-0.3,0.226,0.223,0.133,0.115,0.172,0.212
20160316,-6.205,-3.355,-2.282,-2.253,-2.035,-1.899,1.045,0.843,0.737,1.085,1.222,1.343
20160317,0.571,0.469,-0.029,0.125,-0.099,-0.565,-0.086,-0.111,0.009,-0.059,0.058,0.388
20160318,-3.101,-1.128,-0.55,0.354,0.538,0.533,0.448,0.257,0.163,-0.16,-0.305,-0.357
20160321,-7.922,-3.694,-2.672,-0.969,-0.835,-0.17,1.106,0.821,0.781,0.439,0.476,0.113
20160322,0.051,-0.837,-0.617,-0.674,-0.366,0.439,-0.007,0.183,0.179,0.306,0.208,-0.292
20160323,1.084,0.604,0.242,-0.185,-0.166,-0.512,-0.152,-0.132,-0.07,0.084,0.094,0.343
20160324,-2.944,-1.3,-0.304,-0.102,0.078,0.056,0.442,0.302,0.092,0.046,-0.045,-0.039
20160328,-5.862,-2.786,-2.046,-1.089,-0.788,-0.705,0.874,0.646,0.624,0.498,0.463,0.485
20160329,-3.124,-2.707,-1.561,-1.105,-0.334,-0.098,0.48,0.638,0.48,0.507,0.196,0.067
20160330,-1.573,-1.617,-1.588,-1.528,-0.856,-0.857,0.216,0.347,0.457,0.667,0.483,0.572
20160331,0.721,0.621,0.471,0.326,0.334,0.139,-0.097,-0.127,-0.13,-0.14,-0.182,-0.092
20160401,-2.74,-1.285,-0.555,-0.474,0.066,0.146,0.38,0.27,0.158,0.205,-0.037,-0.097
20160404,-0.293,1.206,1.277,0.448,0.465,0.447,0.038,-0.241,-0.347,-0.193,-0.253,-0.289
20160405,5.651,3.754,2.211,1.52,1.341,0.788,-0.799,-0.811,-0.636,-0.665,-0.74,-0.527
20160406,-0.011,-0.44,-0.931,0.018,-0.089,-0.096,0.002,0.105,0.285,-0.008,0.051,0.066
20160407,9.224,5.131,3.901,2.67,2.479,2.097,-1.294,-1.118,-1.123,-1.18,-1.378,-1.388
20160408,-5.462,-3.558,-2.337,-1.368,-1.085,-0.733,0.89,0.869,0.737,0.647,0.638,0.519
20160411,-2.489,-1.571,-0.758,-0.212,0.042,0.152,0.382,0.368,0.23,0.099,-0.024,-0.105
20160412,0.544,0.609,0.649,0.18,-0.36,0.174,-0.087,-0.147,-0.203,-0.085,0.211,-0.121
20160413,0.398,-0.274,0.26,0.892,0.384,0.002,-0.059,0.062,-0.078,-0.4,-0.217,-0.001
20160414,-2.688,-1.375,-0.878,-0.305,-0.119,0,0.36,0.292,0.246,0.133,0.067,0
20160415,-2.738,-2.364,-1.762,-1.266,-0.984,-0.704,0.364,0.501,0.492,0.552,0.554,0.47
20160418,-1.993,-2.424,-1.935,-1.801,-1.226,-0.958,0.264,0.508,0.541,0.779,0.685,0.637
20160419,1.269,0.832,0.619,0.183,0.125,0.124,-0.164,-0.167,-0.164,-0.077,-0.067,-0.08
20160420,-0.603,0.42,0.56,0.579,0.765,0.726,0.078,-0.085,-0.15,-0.244,-0.41,-0.467
20160421,-1.288,-0.448,-0.421,0.212,0.264,0.52,0.166,0.092,0.114,-0.089,-0.143,-0.337
20160422,-5.834,-3.589,-2.66,-1.331,-0.703,-0.469,0.779,0.767,0.741,0.575,0.384,0.31
20160425,-0.33,-0.4,0.109,0.254,0.396,0.462,0.043,0.084,-0.03,-0.109,-0.215,-0.304
20160426,-0.67,-1.029,-1.074,-0.748,-0.608,-0.46,0.094,0.228,0.301,0.325,0.335,0.31
20160427,-1.585,-0.934,-0.778,-0.444,-0.331,-0.265,0.222,0.203,0.217,0.191,0.181,0.175
20160428,5.459,2.788,2.025,0.623,0.306,-0.015,-0.752,-0.597,-0.551,-0.266,-0.167,0.01
20160429,-1.367,-0.466,0.118,0.309,0.487,0.41,0.208,0.108,-0.034,-0.139,-0.276,-0.277
20160502,-5.586,-3.302,-2.503,-1.206,-1.097,-0.533,0.872,0.787,0.75,0.549,0.628,0.371
20160503,1.809,1.87,0.92,0.878,-0.468,0.153,-0.256,-0.42,-0.263,-0.384,0.265,-0.103
20160504,0.21,-0.058,-0.259,0.005,0.796,0,-0.032,0.014,0.079,-0.002,-0.455,0
20160505,-3.12,-0.861,-0.293,-0.073,0.125,0.207,0.512,0.216,0.092,0.035,-0.074,-0.145
20160506,-5.558,-3.309,-2.47,-1.2,-0.928,-0.631,0.899,0.822,0.777,0.573,0.55,0.443
20160509,-6.547,-3.553,-2.633,-1.601,-1.201,-1.077,0.995,0.845,0.794,0.733,0.705,0.75
20160510,4.205,2.27,1.15,0.318,0.764,0.57,-0.621,-0.534,-0.344,-0.145,-0.446,-0.395
20160511,2.404,1.194,0.702,0.221,-0.03,-0.291,-0.324,-0.262,-0.198,-0.096,0.017,0.196
20160512,-3.542,-2.158,-1.568,-1.016,-0.845,-0.648,0.521,0.512,0.464,0.46,0.48,0.444
20160513,-0.92,-1.086,-0.455,-0.329,-0.438,-0.714,0.133,0.254,0.135,0.148,0.247,0.491
20160516,-0.183,-0.729,-0.253,0.222,0.263,0.163,0.028,0.175,0.077,-0.104,-0.153,-0.113
20160517,2.899,0.739,0.535,0.173,0.229,-0.201,-0.42,-0.169,-0.157,-0.078,-0.13,0.137
20160518,-0.866,-0.667,-0.615,-0.295,-0.267,-0.186,0.138,0.162,0.19,0.139,0.156,0.129
20160519,-2.075,-1.097,-0.359,0.144,0.527,0.482,0.33,0.267,0.111,-0.067,-0.308,-0.334
20160520,-4.85,-2.421,-1.672,-0.496,-0.135,0.265,0.802,0.607,0.53,0.235,0.08,-0.187
20160523,-5.739,-3.566,-2.48,-1.532,-1.056,-0.66,0.87,0.835,0.755,0.706,0.621,0.46
20160524,3.323,-0.943,-0.293,0.37,0.06,-0.197,-0.53,0.22,0.088,-0.173,-0.035,0.137
20160525,-0.712,-0.13,0.116,0.169,0.107,-0.077,0.101,0.028,-0.032,-0.074,-0.06,0.052
20160526,-3.826,-2.092,-1.523,-0.794,-0.57,-0.437,0.514,0.439,0.418,0.341,0.312,0.287
20160527,-2.366,-1.389,-0.747,-0.641,-0.424,-0.226,0.319,0.287,0.203,0.274,0.232,0.15
20160531,-0.436,-0.156,-0.229,0.424,0.403,0.398,0.056,0.031,0.06,-0.18,-0.219,-0.259
20160601,-1.124,-1.189,-0.758,-0.414,-0.253,-0.138,0.155,0.248,0.202,0.179,0.139,0.091
20160602,-2.65,-1.382,-1.3,-0.359,-0.176,-0.047,0.369,0.287,0.345,0.155,0.097,0.031
20160603,-5.195,-2.631,-1.883,-0.64,-0.678,-0.516,0.697,0.526,0.496,0.266,0.372,0.339
20160606,2.914,1.218,0.352,0.695,0.696,0.821,-0.386,-0.243,-0.092,-0.298,-0.381,-0.54
20160607,0.774,0.116,-0.1,0.327,0.773,1.009,-0.103,-0.024,0.027,-0.137,-0.425,-0.668
20160608,1.342,1.262,1.263,0.792,0.641,0.704,-0.178,-0.253,-0.337,-0.334,-0.349,-0.47
20160609,0.881,1.577,1.622,1.56,1.305,1.158,-0.118,-0.317,-0.436,-0.661,-0.714,-0.764
20160610,9.586,5.253,4.103,2.979,2.152,1.397,-1.319,-1.114,-1.134,-1.288,-1.197,-0.953
20160613,9.246,8.743,7.56,5.43,4.529,3.776,-1.486,-2.009,-2.256,-2.522,-2.658,-2.643
20160614,-2.494,-1.552,-1.263,-1.227,-1.184,-1.064,0.483,0.421,0.43,0.625,0.753,0.796
20160615,-4.152,-3.403,-3.259,-3.033,-2.449,-2.203,0.795,0.919,1.114,1.546,1.546,1.636
20160616,-2.755,-2.176,-1.767,-1.112,-1.084,-0.974,0.519,0.576,0.594,0.552,0.67,0.71
20160617,-3.048,-2.091,-1.38,-0.971,-0.807,-0.885,0.555,0.54,0.449,0.476,0.493,0.638
20160620,-4.459,-4.777,-4.317,-3.504,-3.09,-2.657,0.814,1.238,1.412,1.714,1.883,1.907
20160621,2.872,1.381,1.092,0.774,0.98,0.658,-0.499,-0.336,-0.339,-0.354,-0.579,-0.459
20160622,10.519,6.689,4.247,1.613,0.735,0.295,-1.855,-1.641,-1.322,-0.744,-0.427,-0.207
20160623,-6.469,-6.453,-4.896,-3.885,-2.37,-2.048,1.307,1.726,1.616,1.828,1.43,1.447
20160624,38.205,24.136,16.895,10.039,7.798,5.144,-6.136,-5.464,-4.847,-4.33,-4.291,-3.437
20160627,-8.698,-7.072,-4.907,-3.062,-2.667,-3.222,1.981,2.179,1.804,1.577,1.699,2.442
20160628,-5.922,-6.488,-4.106,-2.141,-1.833,-1.539,1.362,1.999,1.553,1.144,1.201,1.17
20160629,5.111,3.116,2.229,0.997,1.564,1.292,-0.945,-0.83,-0.739,-0.48,-0.966,-0.933
20160630,3.778,0.837,2.74,2.234,1.969,1.672,-0.616,-0.196,-0.842,-1.031,-1.152,-1.157
20160701,-4.951,-3.189,-1.68,-0.715,-0.522,-0.349,0.742,0.698,0.493,0.322,0.3,0.238
20160705,-3.051,-2.059,-1.466,-1.436,-1.329,-0.978,0.425,0.44,0.416,0.642,0.761,0.665
20160706,0.394,0.265,0.2,0.863,1.174,1.432,-0.06,-0.062,-0.059,-0.387,-0.674,-0.994
20160707,-4.91,-2.8,-2.33,-1.807,-1.501,-1.429,0.714,0.624,0.675,0.816,0.868,0.983
20160708,6.669,1.97,0.796,0.073,-0.4,-0.524,-0.96,-0.434,-0.228,-0.032,0.228,0.356
20160711,0.811,0.017,0.015,-0.685,-0.603,-0.565,-0.099,-0.003,-0.004,0.278,0.329,0.369
20160712,4.518,1.182,0.797,0.333,0.142,0.326,-0.568,-0.234,-0.207,-0.135,-0.075,-0.212
20160713,-4.602,-3.206,-2.734,-1.603,-1.285,-1.186,0.563,0.612,0.692,0.649,0.677,0.752
20160714,2.904,3.599,3.017,2.721,2.172,1.863,-0.348,-0.672,-0.748,-1.087,-1.132,-1.169
20160715,-6.111,-2.738,-1.768,-0.711,-0.523,-0.415,0.728,0.507,0.432,0.279,0.271,0.264
20160718,-3.049,-1.637,-1.017,-0.256,-0.233,-0.01,0.349,0.302,0.251,0.1,0.121,0.006
20160719,-4.629,-2.567,-1.381,-0.411,-0.228,-0.129,0.531,0.473,0.336,0.162,0.118,0.081
20160720,1.378,1.756,1.594,0.578,0.337,0.296,-0.156,-0.324,-0.394,-0.228,-0.175,-0.189
20160721,1.86,0.918,1.414,1.457,1.182,1.082,-0.207,-0.168,-0.339,-0.577,-0.612,-0.675
20160722,-4.273,-1.181,-0.169,0.283,0.019,-0.086,0.515,0.229,0.042,-0.114,-0.01,0.055
20160725,-0.944,-0.958,-0.329,-0.17,0.316,0.426,0.105,0.177,0.08,0.069,-0.166,-0.269
20160726,-0.941,-0.716,-0.618,-0.147,-0.156,-0.03,0.114,0.138,0.159,0.06,0.083,0.019
20160727,-5.645,-2.948,-2.141,-0.79,-0.205,0.204,0.686,0.571,0.553,0.324,0.109,-0.13
20160728,0,-0.5,0.135,0.2,-0.137,-0.185,0,0.096,-0.035,-0.082,0.073,0.119
20160729,-7.064,-4.451,-3.578,-1.988,-1.637,-1.429,0.853,0.851,0.892,0.816,0.873,0.918
20160801,-3.774,-2.291,-1.795,-1.18,-0.769,-0.569,0.419,0.416,0.429,0.476,0.404,0.36
20160802,2.495,2.04,0.724,0.956,1.053,0.937,-0.288,-0.38,-0.184,-0.386,-0.553,-0.593
20160803,-4.014,-2.834,-2.23,-1.406,-0.845,-0.719,0.516,0.567,0.581,0.58,0.464,0.471
20160804,-3.661,-2.029,-1.875,-1.563,-1.296,-1.277,0.439,0.39,0.48,0.635,0.693,0.828
20160805,-1.05,-0.467,0.387,-0.094,-0.203,-0.207,0.124,0.087,-0.098,0.038,0.106,0.13
20160808,-5.476,-3.707,-2.687,-2.043,-1.634,-1.305,0.563,0.653,0.634,0.783,0.835,0.812
20160809,-1.109,-0.653,-1.178,-1.111,-0.947,-0.745,0.118,0.115,0.279,0.424,0.487,0.46
20160810,0.724,0.855,0.76,0.269,0.158,0.079,-0.074,-0.151,-0.18,-0.101,-0.079,-0.049
20160811,1.529,1.49,1.287,1.446,1.155,0.967,-0.172,-0.273,-0.31,-0.571,-0.593,-0.6
20160812,-5.405,-2.399,-1.411,-0.275,-0.082,0.037,0.565,0.431,0.341,0.105,0.042,-0.023
20160815,-1.802,-1.105,-0.292,0.136,0.394,0.498,0.188,0.196,0.071,-0.052,-0.202,-0.31
20160816,2.089,1.603,0.555,0.86,1.148,1.193,-0.22,-0.285,-0.136,-0.333,-0.584,-0.736
20160817,-4.138,-2.962,-2.046,-0.678,-0.25,-0.248,0.476,0.559,0.52,0.271,0.133,0.158
20160818,-6.263,-3.354,-1.747,-0.682,-0.387,-0.314,0.687,0.612,0.434,0.267,0.203,0.2
20160819,-6.072,-3.343,-2.182,-1.11,-0.632,-0.348,0.625,0.591,0.53,0.433,0.326,0.217
20160822,-2.9,-1.655,-1.177,-0.357,-0.133,-0.143,0.301,0.286,0.286,0.139,0.07,0.091
20160823,1.478,0.522,-0.047,-0.039,-0.058,-0.044,-0.165,-0.092,0.011,0.015,0.03,0.028
20160824,4.367,2.858,1.387,0.44,0.218,-0.007,-0.497,-0.5,-0.339,-0.172,-0.113,0.004
20160825,-0.881,-0.207,-0.343,-0.513,-0.477,-0.493,0.115,0.039,0.087,0.207,0.255,0.315
20160826,-4.008,-1.96,-1.113,-0.838,-0.461,-0.391,0.528,0.375,0.288,0.345,0.247,0.249
20160829,-5.446,-2.932,-1.257,-0.298,-0.263,-0.221,0.706,0.565,0.335,0.122,0.14,0.142
20160830,-1.997,-1.743,-1.126,-0.709,-0.541,-0.332,0.239,0.321,0.283,0.28,0.287,0.21
20160831,0.378,-0.183,0.427,0.526,0.573,0.484,-0.046,0.034,-0.107,-0.212,-0.305,-0.307
20160901,-1.349,-0.646,-0.272,0.149,0.293,0.357,0.173,0.123,0.069,-0.062,-0.158,-0.229
20160902,-8.308,-4.724,-3.31,-1.031,-0.573,-0.338,1.071,0.898,0.847,0.428,0.31,0.217
20160906,-4.228,-2.888,-2.259,-1.438,-0.975,-0.647,0.478,0.519,0.56,0.567,0.521,0.414
20160907,-3.386,-2.107,-1.703,-1.153,-0.733,-0.604,0.389,0.383,0.424,0.455,0.382,0.38
20160908,-1.134,-1.088,-0.495,0.058,0.288,0.281,0.126,0.196,0.122,-0.023,-0.149,-0.176
20160909,44.038,20.997,11.932,5.965,3.551,2.419,-5.061,-3.833,-2.963,-2.352,-1.855,-1.526
20160912,0.871,-0.895,-0.831,-0.669,0.339,0.401,-0.148,0.215,0.253,0.299,-0.199,-0.276
20160913,13.455,8.524,5.763,2.818,1.5,0.9,-1.987,-1.853,-1.615,-1.199,-0.829,-0.594
20160914,-3.608,-1.255,-0.858,-0.354,-0.483,-0.314,0.646,0.317,0.272,0.162,0.287,0.218
20160915,-0.854,-0.6,-0.287,-0.16,-0.196,-0.094,0.153,0.151,0.091,0.075,0.116,0.065
20160916,-6.863,-4.388,-3.155,-2.182,-1.448,-1.167,1.079,1.033,0.938,0.981,0.828,0.784
20160919,-3.417,-2.027,-1.652,-1.081,-0.845,-0.78,0.526,0.471,0.491,0.479,0.479,0.525
20160920,1.027,0.351,0.199,0.584,0.404,0.316,-0.157,-0.082,-0.059,-0.259,-0.229,-0.212
20160921,-5.157,-2.619,-2.146,-1.466,-1.131,-0.923,0.806,0.619,0.638,0.656,0.644,0.622
20160922,-5.391,-2.698,-2.088,-0.808,-0.54,-0.316,0.717,0.568,0.567,0.339,0.293,0.205
20160923,-3.981,-2.835,-2.03,-1.546,-1.436,-1.063,0.463,0.558,0.52,0.617,0.773,0.683
20160926,9.815,4.68,2.956,1.152,0.778,0.659,-1.17,-0.935,-0.768,-0.474,-0.416,-0.422
20160927,-5.728,-4.749,-2.481,-1.058,-0.757,-0.617,0.837,1.048,0.707,0.464,0.424,0.41
20160928,-1.757,-0.78,-0.505,-0.429,-0.317,0.05,0.226,0.162,0.136,0.179,0.171,-0.033
20160929,10.038,4.516,2.73,0.803,0.647,0.451,-1.22,-0.9,-0.706,-0.332,-0.347,-0.289
20160930,-2.534,-1.495,-1.205,-0.825,0.059,-0.035,0.364,0.332,0.338,0.349,-0.033,0.023
20161003,-5.263,-3.229,-2.784,-2.126,-1.771,-1.643,0.673,0.657,0.738,0.888,0.957,1.059
20161004,-2.434,-1.48,-1.34,-0.781,-0.489,-0.453,0.324,0.312,0.357,0.323,0.262,0.296
20161005,-2.486,-0.365,-0.087,0.248,0.338,0.276,0.349,0.078,0.024,-0.106,-0.186,-0.181
20161006,-3.454,-2.388,-1.17,-0.807,-0.567,-0.663,0.451,0.501,0.309,0.333,0.304,0.434
20161007,-4.622,-1.484,-0.529,-0.147,-0.06,0.186,0.609,0.306,0.139,0.06,0.032,-0.119
20161010,-7.327,-3.542,-2.346,-0.983,-0.499,-0.267,0.932,0.738,0.623,0.406,0.268,0.174
20161011,7.756,5.401,2.691,1.076,0.649,0.261,-1.075,-1.075,-0.693,-0.443,-0.346,-0.167
20161012,-1.484,-0.872,-0.699,-0.388,-0.249,-0.188,0.24,0.197,0.197,0.169,0.139,0.124
20161013,1.903,1.494,1.604,1.05,0.737,0.539,-0.304,-0.334,-0.449,-0.456,-0.409,-0.354
20161014,-4.431,-2.257,-1.185,-0.775,-0.543,-0.159,0.752,0.531,0.345,0.342,0.306,0.108
20161017,-2.938,-2.794,-1.872,-0.803,-0.426,-0.514,0.461,0.641,0.535,0.353,0.239,0.348
20161018,-3.228,-1.787,-1.497,-0.907,-0.942,-0.068,0.529,0.423,0.437,0.403,0.547,0.046
20161019,-4.854,-2.899,-1.909,-1.326,-1.203,-1.034,0.748,0.648,0.534,0.577,0.671,0.686
20161020,-7.034,-3.696,-2.612,-1.431,-0.984,-0.789,1.026,0.798,0.704,0.615,0.542,0.516
20161021,-4.469,-3.201,-2.557,-1.342,-0.782,-0.565,0.615,0.684,0.677,0.571,0.428,0.367
20161024,-3.351,-2.497,-1.714,-1.035,-0.745,-0.611,0.448,0.522,0.455,0.436,0.405,0.395
20161025,2.048,-0.686,-0.877,-0.93,-0.856,-0.584,-0.261,0.139,0.224,0.38,0.463,0.376
20161026,2.59,1.337,0.963,0.613,0.696,0.794,-0.356,-0.28,-0.251,-0.256,-0.376,-0.51
20161027,1.296,1.091,0.619,0.295,0.128,0.085,-0.187,-0.234,-0.167,-0.124,-0.07,-0.055
20161028,3.569,2.734,1.892,0.803,0.11,-0.026,-0.539,-0.613,-0.521,-0.342,-0.061,0.017
20161031,0.539,0.557,0.661,0.281,0.292,0.329,-0.086,-0.131,-0.188,-0.123,-0.166,-0.22
20161101,1.672,0.731,0.72,0.253,-0.143,-0.018,-0.282,-0.176,-0.21,-0.112,0.082,0.012
20161102,-1.158,-1.01,-1.299,-1.277,-0.993,-0.936,0.213,0.257,0.403,0.585,0.573,0.641
20161103,5.303,3.307,2.705,1.388,0.615,0.476,-1.013,-0.859,-0.838,-0.636,-0.363,-0.329
20161104,2.3,0.919,0.511,0.081,-0.219,-0.263,-0.482,-0.255,-0.171,-0.039,0.131,0.185
20161107,0.669,-0.52,-0.795,-1.476,-1.293,-0.829,-0.144,0.147,0.269,0.711,0.773,0.583
20161108,-1.628,0.197,0.574,0.486,0.189,-0.037,0.287,-0.047,-0.166,-0.209,-0.105,0.025
20161109,-6.667,-3.716,-1.27,-1.468,-1.141,-1.184,1.133,0.862,0.368,0.633,0.624,0.765
20161110,1.656,3.616,3.804,3.716,3.275,2.98,-0.231,-0.74,-0.995,-1.503,-1.705,-1.845
20161111,-4.786,-2.209,-1.252,-0.775,-0.449,-0.327,0.679,0.466,0.332,0.325,0.241,0.209
20161114,-7.701,-3.497,-1.512,0.449,1.028,1.337,1.059,0.739,0.408,-0.188,-0.552,-0.852
20161115,-0.79,-2.084,-1.43,-0.799,-0.651,-0.535,0.11,0.439,0.387,0.339,0.356,0.347
20161116,-2.189,-0.891,-0.502,-0.245,-0.176,-0.148,0.292,0.175,0.128,0.099,0.094,0.095
20161117,-0.687,-0.025,0.271,0.363,0.531,0.628,0.092,0.005,-0.07,-0.147,-0.284,-0.403
20161118,-5.833,-3.502,-2.204,-0.407,0.107,0.418,0.751,0.671,0.561,0.165,-0.057,-0.264
20161121,-1.996,-2.557,-0.946,-0.108,-0.047,0.186,0.248,0.485,0.241,0.044,0.025,-0.12
20161122,0.822,1.401,1.221,0.949,0.857,0.709,-0.097,-0.25,-0.297,-0.38,-0.456,-0.451
20161123,-1.218,-0.138,0.081,0.259,0.159,0.104,0.142,0.025,-0.02,-0.103,-0.083,-0.066
20161125,-0.854,-0.116,0.351,0.634,0.81,0.726,0.102,0.021,-0.086,-0.254,-0.432,-0.465
20161128,-3.286,-1.473,-1.448,-0.842,-0.431,-0.189,0.378,0.265,0.355,0.34,0.228,0.119
20161129,-2.219,-0.962,-0.599,-0.233,-0.113,-0.027,0.269,0.182,0.15,0.095,0.061,0.018
20161130,0.426,-0.41,-0.272,-0.342,-0.277,-0.31,-0.051,0.077,0.068,0.14,0.147,0.2
20161201,1.802,2.246,1.923,0.953,0.5,0.487,-0.227,-0.426,-0.485,-0.39,-0.272,-0.316
20161202,-3.026,-1.336,-0.868,-0.265,-0.115,-0.128,0.407,0.268,0.237,0.113,0.064,0.084
20161205,-11.349,-6.453,-3.422,-1.79,-1.209,-0.855,1.483,1.289,0.932,0.766,0.668,0.561
20161206,-2.456,-1.823,-1.372,-0.854,-0.671,-0.264,0.276,0.34,0.347,0.348,0.358,0.171
20161207,21.706,11.34,7.977,4.211,2.978,2.247,-2.401,-2.063,-1.99,-1.702,-1.576,-1.426
20161208,3.606,3.72,3.286,2.629,2.11,1.989,-0.413,-0.676,-0.814,-1.055,-1.109,-1.251
20161209,-2.488,-0.818,-1.118,0.081,0.048,0.333,0.296,0.154,0.28,-0.033,-0.026,-0.213
20161212,0.82,1.464,0.962,0.32,0.241,0.22,-0.089,-0.264,-0.235,-0.127,-0.126,-0.139
20161213,6.605,5.306,3.85,2.357,1.525,1.083,-0.786,-1.008,-0.98,-0.953,-0.806,-0.699
20161214,-0.539,-3.638,-4.417,-3.901,-2.809,-2.105,0.066,0.704,1.132,1.609,1.501,1.344
20161215,-3.299,-1.881,-0.783,-0.747,-0.488,0.012,0.422,0.366,0.201,0.3,0.256,-0.008
20161216,-7.441,-4.9,-3.411,-1.88,-1.066,-0.615,0.889,0.914,0.845,0.749,0.556,0.387
20161219,-7.908,-3.739,-2.399,-1.437,-0.961,-0.521,0.891,0.68,0.587,0.565,0.498,0.327
20161220,1.221,0.186,0.186,0.752,0.57,0.498,-0.129,-0.033,-0.045,-0.294,-0.294,-0.311
20161221,-2.962,-1.348,-1.165,-0.969,-0.794,-0.642,0.319,0.235,0.28,0.382,0.412,0.403
20161222,-3.122,-1.178,-0.806,-0.351,-0.203,-0.351,0.342,0.208,0.196,0.138,0.105,0.219
20161223,-1.766,-0.456,-0.354,-0.284,-0.292,-0.097,0.196,0.082,0.087,0.112,0.152,0.061
20161227,-4.623,-2.129,-1.179,-0.77,-0.661,-0.414,0.501,0.38,0.287,0.304,0.342,0.259
20161228,3.956,0.921,0.186,-0.688,-0.612,-0.655,-0.452,-0.165,-0.046,0.273,0.318,0.409
20161229,1.065,1.133,1.304,1.09,0.886,0.716,-0.133,-0.217,-0.337,-0.435,-0.473,-0.456
20161230,-0.627,-0.271,-0.009,0.705,0.491,0.553,0.081,0.053,0.002,-0.286,-0.265,-0.356
20170103,-7.329,-5.088,-4.271,-2.74,-1.981,-1.577,0.975,1.027,1.161,1.161,1.083,1.026
20170104,-4.265,-3.257,-2.732,-2.236,-1.9,-1.54,0.531,0.625,0.697,0.893,0.995,0.983
20170105,-4.094,-2.012,-1.616,-1.057,-0.963,-0.888,0.462,0.357,0.387,0.412,0.493,0.544
20170106,0.043,1.047,1.006,0.458,0.157,0.078,-0.005,-0.184,-0.239,-0.177,-0.08,-0.048
20170109,-6.956,-3.805,-2.456,-1.308,-1.043,-1.194,0.739,0.663,0.578,0.492,0.518,0.726
20170110,-2.882,-1.236,-0.671,-0.155,-0.047,0.186,0.314,0.22,0.161,0.06,0.024,-0.112
20170111,-2.015,-1.05,-0.686,-0.182,-0.078,-0.039,0.22,0.187,0.165,0.071,0.039,0.024
20170112,-3.659,-2.133,-1.695,-0.468,0.002,0.216,0.396,0.375,0.399,0.176,-0.001,-0.131
20170113,-4.306,-1.581,-0.631,-0.203,0.12,0.235,0.469,0.28,0.148,0.079,-0.061,-0.143
20170117,-8.567,-5.501,-3.632,-1.79,-1.259,-0.787,0.894,0.956,0.846,0.674,0.642,0.48
20170118,-1.215,-1.43,-1.21,-0.585,-0.515,-0.552,0.132,0.256,0.287,0.226,0.262,0.338
20170119,1.233,-0.081,-0.231,-0.992,-0.953,-0.868,-0.132,0.014,0.053,0.382,0.484,0.528
20170120,-8.931,-4.725,-3.334,-1.369,-0.85,-0.602,1.027,0.85,0.787,0.526,0.43,0.364
20170123,-2.501,-2.784,-2.019,-1.695,-1.33,-1.116,0.248,0.473,0.451,0.642,0.666,0.671
20170124,0.883,-0.032,-0.358,-1.309,-1.483,-1.019,-0.092,0.006,0.084,0.494,0.74,0.611
20170125,8.287,5.276,3.234,1.272,0.846,0.887,-0.811,-0.874,-0.711,-0.454,-0.404,-0.512
20170126,-1.774,-1.033,-0.24,0.588,0.561,0.522,0.174,0.168,0.051,-0.206,-0.269,-0.302
20170127,-7.169,-4.023,-2.204,-0.545,-0.199,-0.069,0.702,0.658,0.474,0.198,0.096,0.04
20170130,1.559,0.84,0.924,-0.53,-0.434,-0.431,-0.145,-0.135,-0.196,0.192,0.21,0.252
20170131,-2.445,-0.878,-0.287,-0.167,-0.355,-0.352,0.259,0.153,0.066,0.061,0.173,0.207
20170201,-5.09,-3.009,-2.106,-1.199,-1,-0.901,0.543,0.527,0.485,0.442,0.493,0.54
20170202,-0.105,0.89,0.793,0.228,-0.003,-0.149,0.011,-0.152,-0.18,-0.083,0.002,0.089
20170203,-0.146,0.045,0.109,-0.199,-0.324,-0.423,0.016,-0.008,-0.025,0.073,0.159,0.247
20170206,-4.784,-2.617,-1.186,-0.675,-0.441,-0.33,0.446,0.435,0.258,0.246,0.212,0.191
20170207,-1.101,0.192,0.214,0.206,-0.066,-0.23,0.109,-0.033,-0.05,-0.076,0.032,0.134
