date,factor,hump_value,mid_maturity,short_maturity,long_maturity
2014-12-23,gamma1,2.9748210774355337e-05,6m,1m,12m
2014-12-24,gamma1,3.1978170334639146e-05,6m,1m,12m
2014-12-26,gamma1,5.934777950573548e-05,6m,1m,12m
2014-12-29,gamma1,6.81142393138783e-05,6m,1m,12m
2014-12-30,gamma1,6.05360173111975e-05,6m,1m,12m
2014-12-31,gamma1,9.217834127442948e-05,6m,1m,12m
2015-01-02,gamma1,3.242972072455393e-05,6m,1m,12m
2015-01-05,gamma1,3.9147099048292195e-05,6m,1m,12m
2015-01-06,gamma1,3.685669284066673e-05,6m,1m,12m
2015-01-07,gamma1,3.3830933837782594e-05,6m,1m,12m
2015-01-08,gamma1,2.6593415923408773e-05,6m,1m,12m
2015-01-09,gamma1,5.272549209530996e-05,6m,1m,12m
2015-01-12,gamma1,6.099118752104322e-05,6m,1m,12m
2015-01-13,gamma1,6.046611900893222e-05,6m,1m,12m
2015-01-14,gamma1,8.04246386711423e-05,6m,1m,12m
2015-01-15,gamma1,6.370921358064366e-05,6m,1m,12m
2015-01-16,gamma1,7.196919098220172e-05,6m,1m,12m
2015-01-20,gamma1,6.769260636668507e-05,6m,1m,12m
2015-01-21,gamma1,8.228865828278429e-05,6m,1m,12m
2015-01-22,gamma1,8.002566239085127e-05,6m,1m,12m
2015-01-23,gamma1,8.129283903783717e-05,6m,1m,12m
2015-01-26,gamma1,8.12960845164502e-05,6m,1m,12m
2015-01-27,gamma1,0.00010175161292495002,6m,1m,12m
2015-01-28,gamma1,0.00010194389463341712,6m,1m,12m
2015-01-29,gamma1,8.960580414177648e-05,6m,1m,12m
2015-01-30,gamma1,9.396029179111895e-05,6m,1m,12m
2015-02-02,gamma1,8.193102681528508e-05,6m,1m,12m
2015-02-03,gamma1,3.434724740414537e-05,6m,1m,12m
2015-02-04,gamma1,9.130694799602388e-05,6m,1m,12m
2015-02-05,gamma1,7.615216552604903e-05,6m,1m,12m
2015-02-06,gamma1,9.167495971332452e-05,6m,1m,12m
2015-02-09,gamma1,0.00010470025914969308,6m,1m,12m
2015-02-10,gamma1,0.00010659921974534041,6m,1m,12m
2015-02-11,gamma1,0.0001367804802492623,6m,1m,12m
2015-02-12,gamma1,7.669267628720061e-05,6m,1m,12m
2015-02-13,gamma1,8.7132144017877e-05,6m,1m,12m
2015-02-17,gamma1,8.736867242689245e-05,6m,1m,12m
2015-02-18,gamma1,7.92681058875648e-05,6m,1m,12m
2015-02-19,gamma1,8.279534882512667e-05,6m,1m,12m
2015-02-20,gamma1,7.215506530956557e-05,6m,1m,12m
2015-02-23,gamma1,7.6423836659519e-05,6m,1m,12m
2015-02-24,gamma1,6.325761017566708e-05,6m,1m,12m
2015-02-25,gamma1,6.664858149465987e-05,6m,1m,12m
2015-02-26,gamma1,7.321007140154016e-05,6m,1m,12m
2015-02-27,gamma1,7.729880115254924e-05,6m,1m,12m
2015-03-02,gamma1,9.250447627083551e-05,6m,1m,12m
2015-03-03,gamma1,8.694839885264394e-05,6m,1m,12m
2015-03-04,gamma1,7.572863574690486e-05,6m,1m,12m
2015-03-05,gamma1,7.79347209861889e-05,6m,1m,12m
2015-03-06,gamma1,8.891357548747177e-05,6m,1m,12m
2015-03-09,gamma1,0.00010762710433285288,6m,1m,12m
2015-03-10,gamma1,0.00013636121312651388,6m,1m,12m
2015-03-11,gamma1,0.00012530837800936223,6m,1m,12m
2015-03-12,gamma1,0.00011475527311327823,6m,1m,12m
2015-03-13,gamma1,0.0001318794031450521,6m,1m,12m
2015-03-16,gamma1,0.00010132803035841523,6m,1m,12m
2015-03-17,gamma1,0.0001237345367611211,6m,1m,12m
2015-03-18,gamma1,6.153540741966352e-05,6m,1m,12m
2015-03-19,gamma1,8.427522308419977e-05,6m,1m,12m
2015-03-20,gamma1,3.682708355257327e-05,6m,1m,12m
2015-03-23,gamma1,9.427439691097547e-05,6m,1m,12m
2015-03-24,gamma1,9.642175612883616e-05,6m,1m,12m
2015-03-25,gamma1,3.2181207242608995e-05,6m,1m,12m
2015-03-26,gamma1,4.310054543763193e-05,6m,1m,12m
2015-03-27,gamma1,4.640341082455826e-05,6m,1m,12m
2015-03-30,gamma1,6.476967799410465e-05,6m,1m,12m
2015-03-31,gamma1,8.630167586270476e-05,6m,1m,12m
2015-04-01,gamma1,7.358160397051198e-05,6m,1m,12m
2015-04-02,gamma1,9.733278599089483e-05,6m,1m,12m
2015-04-06,gamma1,9.942491252677006e-05,6m,1m,12m
2015-04-07,gamma1,9.266645274119922e-05,6m,1m,12m
2015-04-08,gamma1,7.990039339432289e-05,6m,1m,12m
2015-04-09,gamma1,7.864555037452031e-05,6m,1m,12m
2015-04-10,gamma1,9.570771790034317e-05,6m,1m,12m
2015-04-13,gamma1,8.044933272499345e-05,6m,1m,12m
2015-04-14,gamma1,8.416949094563336e-05,6m,1m,12m
2015-04-15,gamma1,6.457709540184214e-05,6m,1m,12m
2015-04-16,gamma1,7.517279289883587e-05,6m,1m,12m
2015-04-17,gamma1,5.269292029539219e-05,6m,1m,12m
2015-04-20,gamma1,5.8097474878706e-05,6m,1m,12m
2015-04-21,gamma1,4.2945260661385464e-05,6m,1m,12m
2015-04-22,gamma1,2.8084454602117876e-05,6m,1m,12m
2015-04-23,gamma1,3.813706915992135e-05,6m,1m,12m
2015-04-24,gamma1,3.226956381885895e-05,6m,1m,12m
2015-04-27,gamma1,4.2138301110795025e-05,6m,1m,12m
2015-04-28,gamma1,3.0534530798204235e-05,6m,1m,12m
2015-04-29,gamma1,2.55069490286618e-05,6m,1m,12m
2015-04-30,gamma1,3.6573382519331664e-05,6m,1m,12m
2015-05-01,gamma1,4.0493749903957894e-05,6m,1m,12m
2015-05-04,gamma1,4.688953080663432e-05,6m,1m,12m
2015-05-05,gamma1,4.149600559398418e-05,6m,1m,12m
2015-05-06,gamma1,4.967925737915147e-05,6m,1m,12m
2015-05-07,gamma1,4.663250905331348e-05,6m,1m,12m
2015-05-08,gamma1,3.3301032425948914e-05,6m,1m,12m
2015-05-11,gamma1,5.251670072376955e-05,6m,1m,12m
2015-05-12,gamma1,3.665922543727981e-05,6m,1m,12m
2015-05-13,gamma1,2.9480879558782265e-05,6m,1m,12m
2015-05-14,gamma1,3.911385577478764e-05,6m,1m,12m
2015-05-15,gamma1,1.9182260327982085e-05,6m,1m,12m
2015-05-18,gamma1,3.29697411105316e-05,6m,1m,12m
2015-05-19,gamma1,1.631650769752026e-05,6m,1m,12m
2015-05-20,gamma1,4.1852364246651624e-05,6m,1m,12m
2015-05-21,gamma1,3.221211666192441e-05,6m,1m,12m
2015-05-22,gamma1,4.3996158086691677e-05,6m,1m,12m
2015-05-26,gamma1,2.1291297031523275e-05,6m,1m,12m
2015-05-27,gamma1,4.439949011941209e-05,6m,1m,12m
2015-05-28,gamma1,1.4224197043414281e-05,6m,1m,12m
2015-05-29,gamma1,1.4722782023545727e-05,6m,1m,12m
2015-06-01,gamma1,2.4147098359948076e-05,6m,1m,12m
2015-06-02,gamma1,2.7041803376314442e-05,6m,1m,12m
2015-06-03,gamma1,1.77306173675382e-05,6m,1m,12m
2015-06-04,gamma1,2.5062604100859856e-05,6m,1m,12m
2015-06-05,gamma1,-1.1733607426331799e-05,6m,1m,12m
2015-06-08,gamma1,-1.4279043343107366e-05,6m,1m,12m
2015-06-09,gamma1,-1.0173673383119148e-05,6m,1m,12m
2015-06-10,gamma1,6.268657497879169e-06,6m,1m,12m
2015-06-11,gamma1,-2.5895017366012967e-06,6m,1m,12m
2015-06-12,gamma1,5.7420770816643853e-05,6m,1m,12m
2015-06-15,gamma1,-5.299430430849896e-06,6m,1m,12m
2015-06-16,gamma1,3.13934870718446e-05,6m,1m,12m
2015-06-17,gamma1,-3.7588805351010103e-06,6m,1m,12m
2015-06-18,gamma1,4.881697417977447e-05,6m,1m,12m
2015-06-19,gamma1,3.325758905374356e-05,6m,1m,12m
2015-06-22,gamma1,1.0611162550922813e-05,6m,1m,12m
2015-06-23,gamma1,3.66926980730594e-05,6m,1m,12m
2015-06-24,gamma1,4.129481070384486e-05,6m,1m,12m
2015-06-25,gamma1,3.650507381110732e-05,6m,1m,12m
2015-06-26,gamma1,4.0311810280715274e-05,6m,1m,12m
2015-06-29,gamma1,4.1485175210603675e-05,6m,1m,12m
2015-06-30,gamma1,2.1064536528052672e-05,6m,1m,12m
2015-07-01,gamma1,8.38866508112007e-05,6m,1m,12m
2015-07-02,gamma1,2.483862024211781e-05,6m,1m,12m
2015-07-06,gamma1,4.446228973307674e-05,6m,1m,12m
2015-07-07,gamma1,7.588549798066993e-05,6m,1m,12m
2015-07-08,gamma1,0.00012036143486933105,6m,1m,12m
2015-07-09,gamma1,8.836602172436315e-05,6m,1m,12m
2015-07-10,gamma1,6.957989160030803e-05,6m,1m,12m
2015-07-13,gamma1,4.304869930255968e-05,6m,1m,12m
2015-07-14,gamma1,5.2860425974466386e-05,6m,1m,12m
2015-07-15,gamma1,4.3125810809473636e-05,6m,1m,12m
2015-07-16,gamma1,6.233505450379656e-05,6m,1m,12m
2015-07-17,gamma1,-1.1247412379496208e-05,6m,1m,12m
2015-07-20,gamma1,3.5229257100788715e-06,6m,1m,12m
2015-07-21,gamma1,6.300487250264603e-05,6m,1m,12m
2015-07-22,gamma1,4.423874258000223e-05,6m,1m,12m
2015-07-23,gamma1,3.363998481890595e-05,6m,1m,12m
2015-07-24,gamma1,7.21094240589647e-05,6m,1m,12m
2015-07-27,gamma1,8.068019071285463e-05,6m,1m,12m
2015-07-28,gamma1,2.8562436040625687e-05,6m,1m,12m
2015-07-29,gamma1,2.517408571451519e-05,6m,1m,12m
2015-07-30,gamma1,3.3582348875938194e-05,6m,1m,12m
2015-07-31,gamma1,4.932852813973995e-05,6m,1m,12m
2015-08-03,gamma1,5.1646749284502174e-05,6m,1m,12m
2015-08-04,gamma1,3.899587186497647e-05,6m,1m,12m
2015-08-05,gamma1,4.046354701342277e-05,6m,1m,12m
2015-08-06,gamma1,3.076986390541608e-05,6m,1m,12m
2015-08-07,gamma1,2.66616607975356e-05,6m,1m,12m
2015-08-10,gamma1,4.21761057727823e-05,6m,1m,12m
2015-08-11,gamma1,4.044826663481912e-05,6m,1m,12m
2015-08-12,gamma1,6.962269190468873e-05,6m,1m,12m
2015-08-13,gamma1,7.574679993689212e-05,6m,1m,12m
2015-08-14,gamma1,9.590392235299257e-05,6m,1m,12m
2015-08-17,gamma1,0.00010797301125363534,6m,1m,12m
2015-08-18,gamma1,0.00014060811509508344,6m,1m,12m
2015-08-19,gamma1,0.00011256843411420014,6m,1m,12m
2015-08-20,gamma1,0.0001329713437255193,6m,1m,12m
2015-08-21,gamma1,6.662260015925365e-05,6m,1m,12m
2015-08-24,gamma1,0.0001698412566227346,6m,1m,12m
2015-08-25,gamma1,0.00014654565856320312,6m,1m,12m
2015-08-26,gamma1,0.00014545682210704674,6m,1m,12m
2015-08-27,gamma1,0.0001311306018951123,6m,1m,12m
2015-08-28,gamma1,0.0001267980329914382,6m,1m,12m
2015-08-31,gamma1,0.00014988165877352606,6m,1m,12m
2015-09-01,gamma1,0.000166089181031664,6m,1m,12m
2015-09-02,gamma1,0.0002111230933198978,6m,1m,12m
2015-09-03,gamma1,0.00020713299512733924,6m,1m,12m
2015-09-04,gamma1,0.000180478061926943,6m,1m,12m
2015-09-08,gamma1,0.000110694597765729,6m,1m,12m
2015-09-09,gamma1,0.00011841173165962299,6m,1m,12m
2015-09-10,gamma1,0.00011413902212645552,6m,1m,12m
2015-09-11,gamma1,5.3363142572249495e-06,6m,1m,12m
2015-09-14,gamma1,0.00019481098363549992,6m,1m,12m
2015-09-15,gamma1,0.00012924907377337647,6m,1m,12m
2015-09-16,gamma1,0.00012233028922038354,6m,1m,12m
2015-09-17,gamma1,0.00012469485999333784,6m,1m,12m
2015-09-18,gamma1,-2.6532433518555007e-05,6m,1m,12m
2015-09-21,gamma1,0.00013732633645786814,6m,1m,12m
2015-09-22,gamma1,-2.130583039778426e-05,6m,1m,12m
2015-09-23,gamma1,-1.7288024073468995e-05,6m,1m,12m
2015-09-24,gamma1,0.00012947846729755212,6m,1m,12m
2015-09-25,gamma1,0.00011937630501712583,6m,1m,12m
2015-09-28,gamma1,0.00012438362936623875,6m,1m,12m
2015-09-29,gamma1,0.00011029424793225189,6m,1m,12m
2015-09-30,gamma1,0.00010212323139348899,6m,1m,12m
2015-10-01,gamma1,0.00012086712034752194,6m,1m,12m
2015-10-02,gamma1,0.00010789719006516893,6m,1m,12m
2015-10-05,gamma1,8.01345810502763e-05,6m,1m,12m
2015-10-06,gamma1,8.155121496766778e-05,6m,1m,12m
2015-10-07,gamma1,7.073667530135946e-05,6m,1m,12m
2015-10-08,gamma1,8.911297050611399e-05,6m,1m,12m
2015-10-09,gamma1,6.811365647517537e-05,6m,1m,12m
2015-10-12,gamma1,2.7605054564506445e-05,6m,1m,12m
2015-10-13,gamma1,4.6533951155798786e-05,6m,1m,12m
2015-10-14,gamma1,4.665630225619629e-05,6m,1m,12m
2015-10-15,gamma1,1.410687818705952e-05,6m,1m,12m
2015-10-16,gamma1,5.864019698246994e-06,6m,1m,12m
2015-10-19,gamma1,-2.2386172373345753e-06,6m,1m,12m
2015-10-20,gamma1,2.7337939696297242e-05,6m,1m,12m
2015-10-21,gamma1,5.2726437407015606e-05,6m,1m,12m
2015-10-22,gamma1,2.1098284402723503e-05,6m,1m,12m
2015-10-23,gamma1,4.4265274248360306e-05,6m,1m,12m
2015-10-26,gamma1,4.142986039455481e-05,6m,1m,12m
2015-10-27,gamma1,4.9061728095411026e-05,6m,1m,12m
2015-10-28,gamma1,7.847580877347409e-05,6m,1m,12m
2015-10-29,gamma1,6.306032959697902e-05,6m,1m,12m
2015-10-30,gamma1,6.133644613547624e-05,6m,1m,12m
2015-11-02,gamma1,3.84859610594973e-05,6m,1m,12m
2015-11-03,gamma1,4.000621921138064e-05,6m,1m,12m
2015-11-04,gamma1,3.557394852121888e-05,6m,1m,12m
2015-11-05,gamma1,2.7539276526477638e-05,6m,1m,12m
2015-11-06,gamma1,8.404711293730178e-05,6m,1m,12m
2015-11-09,gamma1,9.168587040657476e-05,6m,1m,12m
2015-11-10,gamma1,7.78562689282212e-05,6m,1m,12m
2015-11-11,gamma1,9.323769959148155e-05,6m,1m,12m
2015-11-12,gamma1,8.221205818565705e-05,6m,1m,12m
2015-11-13,gamma1,2.1665122130632217e-05,6m,1m,12m
2015-11-16,gamma1,2.2862697038387234e-05,6m,1m,12m
2015-11-17,gamma1,8.456409603665297e-05,6m,1m,12m
2015-11-18,gamma1,2.1607999147925432e-05,6m,1m,12m
2015-11-19,gamma1,2.3726407099334945e-05,6m,1m,12m
2015-11-20,gamma1,2.4033078331244247e-05,6m,1m,12m
2015-11-23,gamma1,5.0106548441387564e-05,6m,1m,12m
2015-11-24,gamma1,4.601607752832461e-05,6m,1m,12m
2015-11-25,gamma1,7.026162210573982e-05,6m,1m,12m
2015-11-27,gamma1,6.625754796375209e-05,6m,1m,12m
2015-11-30,gamma1,6.998263629192985e-05,6m,1m,12m
2015-12-01,gamma1,4.2309217340014154e-05,6m,1m,12m
2015-12-02,gamma1,4.2348426363602676e-05,6m,1m,12m
2015-12-03,gamma1,8.107747102751304e-05,6m,1m,12m
2015-12-04,gamma1,5.809413453941524e-05,6m,1m,12m
2015-12-07,gamma1,3.556336122249408e-05,6m,1m,12m
2015-12-08,gamma1,9.2524943506747e-05,6m,1m,12m
2015-12-09,gamma1,8.096781394812651e-05,6m,1m,12m
2015-12-10,gamma1,4.363003713895482e-05,6m,1m,12m
2015-12-11,gamma1,-2.6712318534564527e-05,6m,1m,12m
2015-12-14,gamma1,7.022665407639872e-06,6m,1m,12m
2015-12-15,gamma1,8.648075661341378e-06,6m,1m,12m
2015-12-16,gamma1,4.130475361321074e-05,6m,1m,12m
2015-12-17,gamma1,9.409647566273675e-05,6m,1m,12m
2015-12-18,gamma1,7.293721386034336e-05,6m,1m,12m
2015-12-21,gamma1,7.391600267499186e-05,6m,1m,12m
2015-12-22,gamma1,6.858971381416818e-05,6m,1m,12m
2015-12-23,gamma1,7.171502570667872e-05,6m,1m,12m
2015-12-24,gamma1,6.838492403622446e-05,6m,1m,12m
2015-12-28,gamma1,5.217729895011934e-05,6m,1m,12m
2015-12-29,gamma1,5.038484022731489e-05,6m,1m,12m
2015-12-30,gamma1,5.738649273278418e-05,6m,1m,12m
2015-12-31,gamma1,8.148242578578023e-05,6m,1m,12m
2016-01-04,gamma1,2.497433147159943e-05,6m,1m,12m
2016-01-05,gamma1,2.490496889406872e-05,6m,1m,12m
2016-01-06,gamma1,5.292602334572142e-05,6m,1m,12m
2016-01-07,gamma1,-2.3439584377169285e-06,6m,1m,12m
2016-01-08,gamma1,4.4597921641990556e-05,6m,1m,12m
2016-01-11,gamma1,7.06085827530589e-05,6m,1m,12m
2016-01-12,gamma1,4.2154763717500526e-05,6m,1m,12m
2016-01-13,gamma1,8.742044378449511e-05,6m,1m,12m
2016-01-14,gamma1,6.154940440927891e-05,6m,1m,12m
2016-01-15,gamma1,6.751725209918022e-05,6m,1m,12m
2016-01-19,gamma1,7.916134087470274e-05,6m,1m,12m
2016-01-20,gamma1,0.00014717328199741938,6m,1m,12m
2016-01-21,gamma1,7.939455524122253e-05,6m,1m,12m
2016-01-22,gamma1,0.00012437699459963612,6m,1m,12m
2016-01-25,gamma1,0.00011808102715785432,6m,1m,12m
2016-01-26,gamma1,0.00013382319247802837,6m,1m,12m
2016-01-27,gamma1,0.00016477666324610663,6m,1m,12m
2016-01-28,gamma1,0.00012151090489079079,6m,1m,12m
2016-01-29,gamma1,0.00015814876336901776,6m,1m,12m
2016-02-01,gamma1,8.794986450212351e-05,6m,1m,12m
2016-02-02,gamma1,8.876917995176575e-05,6m,1m,12m
2016-02-03,gamma1,0.000148954367364811,6m,1m,12m
2016-02-04,gamma1,0.0001404001553479273,6m,1m,12m
2016-02-05,gamma1,0.00012065808665862272,6m,1m,12m
2016-02-08,gamma1,0.00018436905663129566,6m,1m,12m
2016-02-09,gamma1,0.00019802926436623394,6m,1m,12m
2016-02-10,gamma1,0.00013581279354829808,6m,1m,12m
2016-02-11,gamma1,0.00013418611541199857,6m,1m,12m
2016-02-12,gamma1,0.00019934677527469783,6m,1m,12m
2016-02-16,gamma1,0.00011093188582997843,6m,1m,12m
2016-02-17,gamma1,0.00014994965552905568,6m,1m,12m
2016-02-18,gamma1,0.0001654216251418256,6m,1m,12m
2016-02-19,gamma1,0.00017499637397842127,6m,1m,12m
2016-02-22,gamma1,0.00013901448845170315,6m,1m,12m
2016-02-23,gamma1,0.00013215113964079912,6m,1m,12m
2016-02-24,gamma1,0.0001486157966924967,6m,1m,12m
2016-02-25,gamma1,0.00014236116690454205,6m,1m,12m
2016-02-26,gamma1,0.0001286421575700827,6m,1m,12m
2016-02-29,gamma1,9.61292062066455e-05,6m,1m,12m
2016-03-01,gamma1,0.00012286801484455494,6m,1m,12m
2016-03-02,gamma1,0.0001392449634666119,6m,1m,12m
2016-03-03,gamma1,9.524067817548988e-05,6m,1m,12m
2016-03-04,gamma1,0.00021932385579889147,6m,1m,12m
2016-03-07,gamma1,0.0001814923554844755,6m,1m,12m
2016-03-08,gamma1,0.000173459845849015,6m,1m,12m
2016-03-09,gamma1,0.00015674147437068836,6m,1m,12m
2016-03-10,gamma1,9.638676949634236e-05,6m,1m,12m
2016-03-11,gamma1,0.00011446836874461347,6m,1m,12m
2016-03-14,gamma1,0.0001080505020667708,6m,1m,12m
2016-03-15,gamma1,8.364666064290662e-05,6m,1m,12m
2016-03-16,gamma1,0.00010177475669917196,6m,1m,12m
2016-03-17,gamma1,0.00010355982188541427,6m,1m,12m
2016-03-18,gamma1,5.201799675565686e-05,6m,1m,12m
2016-03-21,gamma1,4.672527987230514e-05,6m,1m,12m
2016-03-22,gamma1,6.390628552103885e-05,6m,1m,12m
2016-03-23,gamma1,4.8413397203664205e-05,6m,1m,12m
2016-03-24,gamma1,6.903162289785017e-05,6m,1m,12m
2016-03-28,gamma1,6.0857487446684365e-05,6m,1m,12m
2016-03-29,gamma1,5.0387165467777396e-05,6m,1m,12m
2016-03-30,gamma1,4.840454169581557e-05,6m,1m,12m
2016-03-31,gamma1,4.54874193278915e-05,6m,1m,12m
2016-04-01,gamma1,4.303840670459586e-05,6m,1m,12m
2016-04-04,gamma1,4.736649773898068e-05,6m,1m,12m
2016-04-05,gamma1,6.32244828564993e-05,6m,1m,12m
2016-04-06,gamma1,4.2326921141416955e-05,6m,1m,12m
2016-04-07,gamma1,7.153021679087457e-05,6m,1m,12m
2016-04-08,gamma1,4.868573622601828e-05,6m,1m,12m
2016-04-11,gamma1,6.069112098247967e-05,6m,1m,12m
2016-04-12,gamma1,4.233456261454349e-05,6m,1m,12m
2016-04-13,gamma1,4.781215915201425e-05,6m,1m,12m
2016-04-14,gamma1,3.685531842444931e-05,6m,1m,12m
2016-04-15,gamma1,3.2697743098321465e-05,6m,1m,12m
2016-04-18,gamma1,3.448923290818006e-05,6m,1m,12m
2016-04-19,gamma1,4.7235642029849055e-05,6m,1m,12m
2016-04-20,gamma1,6.763219674971407e-05,6m,1m,12m
2016-04-21,gamma1,5.68195430073317e-05,6m,1m,12m
2016-04-22,gamma1,4.925185401359185e-05,6m,1m,12m
2016-04-25,gamma1,3.0629868778075204e-05,6m,1m,12m
2016-04-26,gamma1,3.9548577260985704e-05,6m,1m,12m
2016-04-27,gamma1,3.760701450594613e-05,6m,1m,12m
2016-04-28,gamma1,1.7524346429954693e-05,6m,1m,12m
2016-04-29,gamma1,2.685279738398123e-05,6m,1m,12m
2016-05-02,gamma1,1.6427471420669276e-05,6m,1m,12m
2016-05-03,gamma1,3.1515105721818804e-05,6m,1m,12m
2016-05-04,gamma1,4.540845630254478e-05,6m,1m,12m
2016-05-05,gamma1,4.356866115463807e-05,6m,1m,12m
2016-05-06,gamma1,4.671703573371451e-05,6m,1m,12m
2016-05-09,gamma1,4.5106955709633385e-05,6m,1m,12m
2016-05-10,gamma1,8.917351203932085e-05,6m,1m,12m
2016-05-11,gamma1,7.677455031568623e-05,6m,1m,12m
2016-05-12,gamma1,5.327475149928053e-05,6m,1m,12m
2016-05-13,gamma1,6.961931604425369e-05,6m,1m,12m
2016-05-16,gamma1,6.499387619594759e-05,6m,1m,12m
2016-05-17,gamma1,4.8813806356487145e-05,6m,1m,12m
2016-05-18,gamma1,6.0679120644920824e-05,6m,1m,12m
2016-05-19,gamma1,5.791325707039175e-05,6m,1m,12m
2016-05-20,gamma1,6.295691348107857e-05,6m,1m,12m
2016-05-23,gamma1,5.627121403409426e-05,6m,1m,12m
2016-05-24,gamma1,8.202783834920832e-05,6m,1m,12m
2016-05-25,gamma1,6.570661794835438e-05,6m,1m,12m
2016-05-26,gamma1,7.14553554509908e-05,6m,1m,12m
2016-05-27,gamma1,7.024801040236309e-05,6m,1m,12m
2016-05-31,gamma1,4.964518992151493e-05,6m,1m,12m
2016-06-01,gamma1,4.792312212481229e-05,6m,1m,12m
2016-06-02,gamma1,3.624172553736677e-05,6m,1m,12m
2016-06-03,gamma1,9.084565410511332e-05,6m,1m,12m
2016-06-06,gamma1,8.556300032218917e-05,6m,1m,12m
2016-06-07,gamma1,4.9809772340854124e-05,6m,1m,12m
2016-06-08,gamma1,6.836560950160718e-05,6m,1m,12m
2016-06-09,gamma1,3.6484071082930285e-05,6m,1m,12m
2016-06-10,gamma1,2.7252156409160257e-05,6m,1m,12m
2016-06-13,gamma1,-6.411871097730669e-06,6m,1m,12m
2016-06-14,gamma1,-8.589542211591278e-06,6m,1m,12m
2016-06-15,gamma1,2.431517857809783e-06,6m,1m,12m
2016-06-16,gamma1,-1.099758447479388e-05,6m,1m,12m
2016-06-17,gamma1,-1.638773729852198e-05,6m,1m,12m
2016-06-20,gamma1,-9.817837196827303e-06,6m,1m,12m
2016-06-21,gamma1,-1.4684823506045165e-05,6m,1m,12m
2016-06-22,gamma1,2.51364464130407e-06,6m,1m,12m
2016-06-23,gamma1,-2.442424084678583e-06,6m,1m,12m
2016-06-24,gamma1,-2.6040285350689835e-05,6m,1m,12m
2016-06-27,gamma1,6.956475842160635e-05,6m,1m,12m
2016-06-28,gamma1,3.150287468858766e-05,6m,1m,12m
2016-06-29,gamma1,3.969193963980819e-05,6m,1m,12m
2016-06-30,gamma1,1.685025942089938e-05,6m,1m,12m
2016-07-01,gamma1,1.1638389473988135e-05,6m,1m,12m
2016-07-05,gamma1,4.513167413377897e-05,6m,1m,12m
2016-07-06,gamma1,5.207567986902262e-05,6m,1m,12m
2016-07-07,gamma1,4.8772962676219536e-05,6m,1m,12m
2016-07-08,gamma1,6.344439225279371e-05,6m,1m,12m
2016-07-11,gamma1,7.87082930811249e-05,6m,1m,12m
2016-07-12,gamma1,8.739118488690807e-05,6m,1m,12m
2016-07-13,gamma1,5.5226069468018824e-05,6m,1m,12m
2016-07-14,gamma1,8.26157114989993e-05,6m,1m,12m
2016-07-15,gamma1,5.492094379423826e-05,6m,1m,12m
2016-07-18,gamma1,4.825651539989722e-05,6m,1m,12m
2016-07-19,gamma1,4.129973170585793e-05,6m,1m,12m
2016-07-20,gamma1,4.7084538209737545e-05,6m,1m,12m
2016-07-21,gamma1,2.1708934624206874e-05,6m,1m,12m
2016-07-22,gamma1,2.7376659002420616e-05,6m,1m,12m
2016-07-25,gamma1,8.482321570683233e-06,6m,1m,12m
2016-07-26,gamma1,1.6689305019849265e-05,6m,1m,12m
2016-07-27,gamma1,1.680441339846584e-05,6m,1m,12m
2016-07-28,gamma1,8.592963089257387e-06,6m,1m,12m
2016-07-29,gamma1,2.3832677919064138e-05,6m,1m,12m
2016-08-01,gamma1,1.0360786862857047e-05,6m,1m,12m
2016-08-02,gamma1,-8.825752109234516e-06,6m,1m,12m
2016-08-03,gamma1,-8.078947451494741e-06,6m,1m,12m
2016-08-04,gamma1,-4.454616923019704e-06,6m,1m,12m
2016-08-05,gamma1,2.6508573140108958e-05,6m,1m,12m
2016-08-08,gamma1,-1.8483684040926528e-06,6m,1m,12m
2016-08-09,gamma1,4.964158695946448e-05,6m,1m,12m
2016-08-10,gamma1,5.2011566938764056e-05,6m,1m,12m
2016-08-11,gamma1,6.496724441947198e-05,6m,1m,12m
2016-08-12,gamma1,5.120576630239686e-05,6m,1m,12m
2016-08-15,gamma1,5.1836655793875634e-05,6m,1m,12m
2016-08-16,gamma1,6.460057535478261e-05,6m,1m,12m
2016-08-17,gamma1,4.9576392524495086e-05,6m,1m,12m
2016-08-18,gamma1,3.073566932433366e-05,6m,1m,12m
2016-08-19,gamma1,3.703562276716904e-05,6m,1m,12m
2016-08-22,gamma1,3.432652562789476e-05,6m,1m,12m
2016-08-23,gamma1,4.8904114216954936e-05,6m,1m,12m
2016-08-24,gamma1,4.240991641212008e-05,6m,1m,12m
2016-08-25,gamma1,4.05178729702344e-05,6m,1m,12m
2016-08-26,gamma1,3.928858043578525e-05,6m,1m,12m
2016-08-29,gamma1,4.12009691110317e-05,6m,1m,12m
2016-08-30,gamma1,3.457649771803104e-05,6m,1m,12m
2016-08-31,gamma1,2.935527237426228e-05,6m,1m,12m
2016-09-01,gamma1,3.122485597712939e-05,6m,1m,12m
2016-09-02,gamma1,1.6077146352506467e-05,6m,1m,12m
2016-09-06,gamma1,-7.506817983966927e-06,6m,1m,12m
2016-09-07,gamma1,4.609420562637401e-05,6m,1m,12m
2016-09-08,gamma1,4.110363552840343e-05,6m,1m,12m
2016-09-09,gamma1,4.871337456610086e-05,6m,1m,12m
2016-09-12,gamma1,4.948160608780871e-05,6m,1m,12m
2016-09-13,gamma1,3.32821128875165e-05,6m,1m,12m
2016-09-14,gamma1,3.1622402644864414e-05,6m,1m,12m
