date,factor,long_maturity,short_maturity,spread,spread_label
2011-09-23,gamma1,12m,6m,-0.00807256408389151,gamma1__12m__6m
2011-09-26,gamma1,6m,1m,-0.018520277397934368,gamma1__6m__1m
2011-09-26,gamma1,12m,1m,-0.02553122047760556,gamma1__12m__1m
2011-09-26,gamma1,12m,6m,-0.007010943079671192,gamma1__12m__6m
2011-09-27,gamma1,6m,1m,-0.017609862802420426,gamma1__6m__1m
2011-09-27,gamma1,12m,1m,-0.025138672269518395,gamma1__12m__1m
2011-09-27,gamma1,12m,6m,-0.007528809467097969,gamma1__12m__6m
2011-09-28,gamma1,6m,1m,-0.018216750567185233,gamma1__6m__1m
2011-09-28,gamma1,12m,1m,-0.02560043485824741,gamma1__12m__1m
2011-09-28,gamma1,12m,6m,-0.007383684291062176,gamma1__12m__6m
2011-09-29,gamma1,6m,1m,-0.017592919395022583,gamma1__6m__1m
2011-09-29,gamma1,12m,1m,-0.025794186489417795,gamma1__12m__1m
2011-09-29,gamma1,12m,6m,-0.008201267094395212,gamma1__12m__6m
2011-09-30,gamma1,6m,1m,-0.029595485053383705,gamma1__6m__1m
2011-09-30,gamma1,12m,1m,-0.04153219973618755,gamma1__12m__1m
2011-09-30,gamma1,12m,6m,-0.011936714682803842,gamma1__12m__6m
2011-10-03,gamma1,6m,1m,-0.03663809749085191,gamma1__6m__1m
2011-10-03,gamma1,12m,1m,-0.05040328705156327,gamma1__12m__1m
2011-10-03,gamma1,12m,6m,-0.013765189560711363,gamma1__12m__6m
2011-10-04,gamma1,6m,1m,-0.035552569631806294,gamma1__6m__1m
2011-10-04,gamma1,12m,1m,-0.04913416571004432,gamma1__12m__1m
2011-10-04,gamma1,12m,6m,-0.013581596078238029,gamma1__12m__6m
2011-10-05,gamma1,6m,1m,-0.03527125702420916,gamma1__6m__1m
2011-10-05,gamma1,12m,1m,-0.050430664982264325,gamma1__12m__1m
2011-10-05,gamma1,12m,6m,-0.015159407958055163,gamma1__12m__6m
2011-10-06,gamma1,6m,1m,-0.02770536542371768,gamma1__6m__1m
2011-10-06,gamma1,12m,1m,-0.0452043808996041,gamma1__12m__1m
2011-10-06,gamma1,12m,6m,-0.01749901547588642,gamma1__12m__6m
2011-10-07,gamma1,6m,1m,-0.02285464984434281,gamma1__6m__1m
2011-10-07,gamma1,12m,1m,-0.038939541061773233,gamma1__12m__1m
2011-10-07,gamma1,12m,6m,-0.016084891217430425,gamma1__12m__6m
2011-10-10,gamma1,6m,1m,-0.01538605110769424,gamma1__6m__1m
2011-10-10,gamma1,12m,1m,-0.024483087293223335,gamma1__12m__1m
2011-10-10,gamma1,12m,6m,-0.009097036185529095,gamma1__12m__6m
2011-10-11,gamma1,6m,1m,-0.018407511662489634,gamma1__6m__1m
2011-10-11,gamma1,12m,1m,-0.027615173328677342,gamma1__12m__1m
2011-10-11,gamma1,12m,6m,-0.009207661666187708,gamma1__12m__6m
2011-10-12,gamma1,6m,1m,-0.01494321920679334,gamma1__6m__1m
2011-10-12,gamma1,12m,1m,-0.020231371210436652,gamma1__12m__1m
2011-10-12,gamma1,12m,6m,-0.005288152003643312,gamma1__12m__6m
2011-10-13,gamma1,6m,1m,-0.007836946734276304,gamma1__6m__1m
2011-10-13,gamma1,12m,1m,-0.01800358177494682,gamma1__12m__1m
2011-10-13,gamma1,12m,6m,-0.010166635040670516,gamma1__12m__6m
2011-10-14,gamma1,6m,1m,-0.0029715359958140536,gamma1__6m__1m
2011-10-14,gamma1,12m,1m,-0.013574864899841693,gamma1__12m__1m
2011-10-14,gamma1,12m,6m,-0.01060332890402764,gamma1__12m__6m
2011-10-17,gamma1,12m,6m,-0.01022078545685777,gamma1__12m__6m
2011-10-18,gamma1,12m,6m,-0.008891435619105853,gamma1__12m__6m
2011-10-19,gamma1,6m,1m,-0.010601061886154742,gamma1__6m__1m
2011-10-19,gamma1,12m,1m,-0.019822223947155715,gamma1__12m__1m
2011-10-19,gamma1,12m,6m,-0.009221162061000973,gamma1__12m__6m
2011-10-20,gamma1,6m,1m,0.00922755175087965,gamma1__6m__1m
2011-10-20,gamma1,12m,1m,-0.0159633249226218,gamma1__12m__1m
2011-10-20,gamma1,12m,6m,-0.03296447931903601,gamma1__12m__6m
2011-10-21,gamma1,6m,1m,-0.011658102844062254,gamma1__6m__1m
2011-10-21,gamma1,12m,1m,-0.018603212593253024,gamma1__12m__1m
2011-10-21,gamma1,12m,6m,-0.00694510974919077,gamma1__12m__6m
2011-10-24,gamma1,6m,1m,-0.007713971584677348,gamma1__6m__1m
2011-10-24,gamma1,12m,1m,-0.009382507457849548,gamma1__12m__1m
2011-10-24,gamma1,12m,6m,-0.0016685358731722,gamma1__12m__6m
2011-10-25,gamma1,6m,1m,-0.005213418254794253,gamma1__6m__1m
2011-10-25,gamma1,12m,1m,-0.009968124634761391,gamma1__12m__1m
2011-10-25,gamma1,12m,6m,-0.0047547063799671385,gamma1__12m__6m
2011-10-26,gamma1,6m,1m,-0.0059250069830218965,gamma1__6m__1m
2011-10-26,gamma1,12m,1m,-0.00987791320170335,gamma1__12m__1m
2011-10-26,gamma1,12m,6m,-0.003952906218681454,gamma1__12m__6m
2011-10-27,gamma1,6m,1m,-0.011255904538407968,gamma1__6m__1m
2011-10-27,gamma1,12m,1m,-0.014929733759416086,gamma1__12m__1m
2011-10-27,gamma1,12m,6m,-0.003673829221008118,gamma1__12m__6m
2011-10-28,gamma1,6m,1m,-0.017162000645876023,gamma1__6m__1m
2011-10-28,gamma1,12m,1m,-0.021244844881164147,gamma1__12m__1m
2011-10-28,gamma1,12m,6m,-0.0040828442352881245,gamma1__12m__6m
2011-10-31,gamma1,6m,1m,-0.012555493727405609,gamma1__6m__1m
2011-10-31,gamma1,12m,1m,-0.01867179434100867,gamma1__12m__1m
2011-10-31,gamma1,12m,6m,-0.006116300613603062,gamma1__12m__6m
2011-11-01,gamma1,6m,1m,-0.014073984906277981,gamma1__6m__1m
2011-11-01,gamma1,12m,1m,-0.021349994051559365,gamma1__12m__1m
2011-11-01,gamma1,12m,6m,-0.007276009145281384,gamma1__12m__6m
2011-11-02,gamma1,6m,1m,-0.014333667856364918,gamma1__6m__1m
2011-11-02,gamma1,12m,1m,-0.01856337273848843,gamma1__12m__1m
2011-11-02,gamma1,12m,6m,-0.004229704882123514,gamma1__12m__6m
2011-11-03,gamma1,6m,1m,-0.015287546942482494,gamma1__6m__1m
2011-11-03,gamma1,12m,1m,-0.01786274727682921,gamma1__12m__1m
2011-11-03,gamma1,12m,6m,-0.0025752003343467167,gamma1__12m__6m
2011-11-04,gamma1,6m,1m,-0.011448970924237495,gamma1__6m__1m
2011-11-04,gamma1,12m,1m,-0.012343317036736787,gamma1__12m__1m
2011-11-04,gamma1,12m,6m,-0.0008943461124992919,gamma1__12m__6m
2011-11-07,gamma1,6m,1m,-0.01175048186200503,gamma1__6m__1m
2011-11-07,gamma1,12m,1m,-0.01655556987274777,gamma1__12m__1m
2011-11-07,gamma1,12m,6m,-0.004805088010742739,gamma1__12m__6m
2011-11-08,gamma1,6m,1m,-0.016572644548890694,gamma1__6m__1m
2011-11-08,gamma1,12m,1m,-0.017320642010906093,gamma1__12m__1m
2011-11-08,gamma1,12m,6m,-0.0007479974620153984,gamma1__12m__6m
2011-11-09,gamma1,6m,1m,-0.014425257495245133,gamma1__6m__1m
2011-11-09,gamma1,12m,1m,-0.019147774444425267,gamma1__12m__1m
2011-11-09,gamma1,12m,6m,-0.004722516949180133,gamma1__12m__6m
2011-11-10,gamma1,6m,1m,-0.018177168803930097,gamma1__6m__1m
2011-11-10,gamma1,12m,1m,-0.016670141803017874,gamma1__12m__1m
2011-11-10,gamma1,12m,6m,0.0015070270009122227,gamma1__12m__6m
2011-11-11,gamma1,6m,1m,-0.01880068145551557,gamma1__6m__1m
2011-11-11,gamma1,12m,1m,-0.018866947159811798,gamma1__12m__1m
2011-11-11,gamma1,12m,6m,-6.626570429622836e-05,gamma1__12m__6m
2011-11-14,gamma1,12m,6m,0.002183453712070335,gamma1__12m__6m
2011-11-15,gamma1,12m,6m,-0.004737331377682535,gamma1__12m__6m
2011-11-16,gamma1,6m,1m,-0.01777118679669122,gamma1__6m__1m
2011-11-16,gamma1,12m,1m,-0.021078828782126788,gamma1__12m__1m
2011-11-16,gamma1,12m,6m,-0.0033076419854355665,gamma1__12m__6m
2011-11-17,gamma1,6m,1m,-0.02042180585024886,gamma1__6m__1m
2011-11-17,gamma1,12m,1m,-0.027866024336237596,gamma1__12m__1m
2011-11-17,gamma1,12m,6m,-0.007444218485988738,gamma1__12m__6m
2011-11-18,gamma1,6m,1m,-0.025419028101950444,gamma1__6m__1m
2011-11-18,gamma1,12m,1m,-0.031150128831352084,gamma1__12m__1m
2011-11-18,gamma1,12m,6m,-0.005731100729401639,gamma1__12m__6m
2011-11-21,gamma1,6m,1m,-0.028638824035772142,gamma1__6m__1m
2011-11-21,gamma1,12m,1m,-0.03636442992532976,gamma1__12m__1m
2011-11-21,gamma1,12m,6m,-0.0077256058895576185,gamma1__12m__6m
2011-11-22,gamma1,6m,1m,-0.028936772991466346,gamma1__6m__1m
2011-11-22,gamma1,12m,1m,-0.03851858200307549,gamma1__12m__1m
2011-11-22,gamma1,12m,6m,-0.009581809011609141,gamma1__12m__6m
2011-11-23,gamma1,6m,1m,-0.02921365590042481,gamma1__6m__1m
2011-11-23,gamma1,12m,1m,-0.04366429641031934,gamma1__12m__1m
2011-11-23,gamma1,12m,6m,-0.01445064050989453,gamma1__12m__6m
2011-11-25,gamma1,6m,1m,-0.025557237388493192,gamma1__6m__1m
2011-11-25,gamma1,12m,1m,-0.04381434889627325,gamma1__12m__1m
2011-11-25,gamma1,12m,6m,-0.01825711150778006,gamma1__12m__6m
2011-11-28,gamma1,6m,1m,-0.01817687493357841,gamma1__6m__1m
2011-11-28,gamma1,12m,1m,-0.03260483829467047,gamma1__12m__1m
2011-11-28,gamma1,12m,6m,-0.014427963361092061,gamma1__12m__6m
2011-11-29,gamma1,6m,1m,-0.02179976720413921,gamma1__6m__1m
2011-11-29,gamma1,12m,1m,-0.03441873936437181,gamma1__12m__1m
2011-11-29,gamma1,12m,6m,-0.012618972160232597,gamma1__12m__6m
2011-11-30,gamma1,6m,1m,-0.02988438435280167,gamma1__6m__1m
2011-11-30,gamma1,12m,1m,-0.0372153670216241,gamma1__12m__1m
2011-11-30,gamma1,12m,6m,-0.007330982668822428,gamma1__12m__6m
2011-12-01,gamma1,6m,1m,-0.01615151147742873,gamma1__6m__1m
2011-12-01,gamma1,12m,1m,-0.026436771225128747,gamma1__12m__1m
2011-12-01,gamma1,12m,6m,-0.010285259747700018,gamma1__12m__6m
2011-12-02,gamma1,6m,1m,-0.012051762391325903,gamma1__6m__1m
2011-12-02,gamma1,12m,1m,-0.022241705110651384,gamma1__12m__1m
2011-12-02,gamma1,12m,6m,-0.010189942719325482,gamma1__12m__6m
2011-12-05,gamma1,6m,1m,-0.015069600808560776,gamma1__6m__1m
2011-12-05,gamma1,12m,1m,-0.025141617029241337,gamma1__12m__1m
2011-12-05,gamma1,12m,6m,-0.01007201622068056,gamma1__12m__6m
2011-12-06,gamma1,6m,1m,-0.022963401439132843,gamma1__6m__1m
2011-12-06,gamma1,12m,1m,-0.032942355987785464,gamma1__12m__1m
2011-12-06,gamma1,12m,6m,-0.009978954548652622,gamma1__12m__6m
2011-12-07,gamma1,6m,1m,-0.023737090278192596,gamma1__6m__1m
2011-12-07,gamma1,12m,1m,-0.035627003104796204,gamma1__12m__1m
2011-12-07,gamma1,12m,6m,-0.011889912826603607,gamma1__12m__6m
2011-12-08,gamma1,6m,1m,-0.02126016038399632,gamma1__6m__1m
2011-12-08,gamma1,12m,1m,-0.033515811691706976,gamma1__12m__1m
2011-12-08,gamma1,12m,6m,-0.012255651307710655,gamma1__12m__6m
2011-12-09,gamma1,6m,1m,-0.01868589665825357,gamma1__6m__1m
2011-12-09,gamma1,12m,1m,-0.029780585164370363,gamma1__12m__1m
2011-12-09,gamma1,12m,6m,-0.011094688506116793,gamma1__12m__6m
2011-12-12,gamma1,6m,1m,-0.015487282101135938,gamma1__6m__1m
2011-12-12,gamma1,12m,1m,-0.025108376636837154,gamma1__12m__1m
2011-12-12,gamma1,12m,6m,-0.009621094535701216,gamma1__12m__6m
2011-12-13,gamma1,6m,1m,-0.020381749284934955,gamma1__6m__1m
2011-12-13,gamma1,12m,1m,-0.026359354356964182,gamma1__12m__1m
2011-12-13,gamma1,12m,6m,-0.005977605072029227,gamma1__12m__6m
2011-12-14,gamma1,6m,1m,-0.02163147212283536,gamma1__6m__1m
2011-12-14,gamma1,12m,1m,-0.029547263129933075,gamma1__12m__1m
2011-12-14,gamma1,12m,6m,-0.007915791007097717,gamma1__12m__6m
2011-12-15,gamma1,6m,1m,-0.024791734349999574,gamma1__6m__1m
2011-12-15,gamma1,12m,1m,-0.033372128734544586,gamma1__12m__1m
2011-12-15,gamma1,12m,6m,-0.008580394384545012,gamma1__12m__6m
2011-12-16,gamma1,6m,1m,-0.02193755746105576,gamma1__6m__1m
2011-12-16,gamma1,12m,1m,-0.030344957036175672,gamma1__12m__1m
2011-12-16,gamma1,12m,6m,-0.008407399575119913,gamma1__12m__6m
2011-12-19,gamma1,6m,1m,-0.012087167815890358,gamma1__6m__1m
2011-12-19,gamma1,12m,1m,-0.022360809049927745,gamma1__12m__1m
2011-12-19,gamma1,12m,6m,-0.010273641234037387,gamma1__12m__6m
2011-12-20,gamma1,6m,1m,-0.01190534249351212,gamma1__6m__1m
2011-12-20,gamma1,12m,1m,-0.018551033098238988,gamma1__12m__1m
2011-12-20,gamma1,12m,6m,-0.0066456906047268685,gamma1__12m__6m
2011-12-21,gamma1,6m,1m,-0.017517268315148396,gamma1__6m__1m
2011-12-21,gamma1,12m,1m,-0.019104661763996257,gamma1__12m__1m
2011-12-21,gamma1,12m,6m,-0.001587393448847861,gamma1__12m__6m
2011-12-22,gamma1,6m,1m,-0.01765265996191534,gamma1__6m__1m
2011-12-22,gamma1,12m,1m,-0.021147769953179324,gamma1__12m__1m
2011-12-22,gamma1,12m,6m,-0.003495109991263984,gamma1__12m__6m
2011-12-23,gamma1,6m,1m,-0.01231144855996514,gamma1__6m__1m
2011-12-23,gamma1,12m,1m,-0.01770631312046516,gamma1__12m__1m
2011-12-23,gamma1,12m,6m,-0.005394864560500021,gamma1__12m__6m
2011-12-27,gamma1,6m,1m,-0.01582304861454692,gamma1__6m__1m
2011-12-27,gamma1,12m,1m,-0.020280869429891935,gamma1__12m__1m
2011-12-27,gamma1,12m,6m,-0.004457820815345015,gamma1__12m__6m
2011-12-28,gamma1,6m,1m,-0.017917767701722,gamma1__6m__1m
2011-12-28,gamma1,12m,1m,-0.022633112158378946,gamma1__12m__1m
2011-12-28,gamma1,12m,6m,-0.004715344456656945,gamma1__12m__6m
2011-12-29,gamma1,6m,1m,-0.01747553303339343,gamma1__6m__1m
2011-12-29,gamma1,12m,1m,-0.020769800050314466,gamma1__12m__1m
2011-12-29,gamma1,12m,6m,-0.0032942670169210375,gamma1__12m__6m
2011-12-30,gamma1,6m,1m,-0.018589658782837803,gamma1__6m__1m
2011-12-30,gamma1,12m,1m,-0.023143790435383872,gamma1__12m__1m
2011-12-30,gamma1,12m,6m,-0.004554131652546069,gamma1__12m__6m
2012-01-03,gamma1,6m,1m,-0.018331629494512412,gamma1__6m__1m
2012-01-03,gamma1,12m,1m,-0.020502914380155314,gamma1__12m__1m
2012-01-03,gamma1,12m,6m,-0.002171284885642902,gamma1__12m__6m
2012-01-04,gamma1,6m,1m,-0.019623229187569674,gamma1__6m__1m
2012-01-04,gamma1,12m,1m,-0.021219919774111723,gamma1__12m__1m
2012-01-04,gamma1,12m,6m,-0.0015966905865420489,gamma1__12m__6m
2012-01-05,gamma1,6m,1m,-0.019003144499457274,gamma1__6m__1m
2012-01-05,gamma1,12m,1m,-0.021273035509124565,gamma1__12m__1m
2012-01-05,gamma1,12m,6m,-0.002269891009667291,gamma1__12m__6m
2012-01-06,gamma1,6m,1m,-0.021132405251962548,gamma1__6m__1m
2012-01-06,gamma1,12m,1m,-0.0195283523738862,gamma1__12m__1m
2012-01-06,gamma1,12m,6m,0.0016040528780763494,gamma1__12m__6m
2012-01-09,gamma1,6m,1m,-0.02033919807196781,gamma1__6m__1m
2012-01-09,gamma1,12m,1m,-0.022482270056660418,gamma1__12m__1m
2012-01-09,gamma1,12m,6m,-0.0021430719846926086,gamma1__12m__6m
2012-01-10,gamma1,6m,1m,-0.018170553657952948,gamma1__6m__1m
2012-01-10,gamma1,12m,1m,-0.01897927906935673,gamma1__12m__1m
2012-01-10,gamma1,12m,6m,-0.0008087254114037823,gamma1__12m__6m
2012-01-11,gamma1,6m,1m,-0.016024778814220188,gamma1__6m__1m
2012-01-11,gamma1,12m,1m,-0.017840583385353444,gamma1__12m__1m
2012-01-11,gamma1,12m,6m,-0.001815804571133256,gamma1__12m__6m
2012-01-12,gamma1,6m,1m,-0.016166229493597722,gamma1__6m__1m
2012-01-12,gamma1,12m,1m,-0.017690463951391136,gamma1__12m__1m
2012-01-12,gamma1,12m,6m,-0.0015242344577934136,gamma1__12m__6m
2012-01-13,gamma1,6m,1m,-0.013773721064161602,gamma1__6m__1m
2012-01-13,gamma1,12m,1m,-0.014400470075637807,gamma1__12m__1m
2012-01-13,gamma1,12m,6m,-0.0006267490114762048,gamma1__12m__6m
2012-01-17,gamma1,12m,6m,-0.0011377356852384363,gamma1__12m__6m
2012-01-18,gamma1,6m,1m,-0.008061767962007728,gamma1__6m__1m
2012-01-18,gamma1,12m,1m,-0.009805865858884363,gamma1__12m__1m
2012-01-18,gamma1,12m,6m,-0.0017440978968766355,gamma1__12m__6m
2012-01-19,gamma1,6m,1m,-0.009740787324974215,gamma1__6m__1m
2012-01-19,gamma1,12m,1m,-0.011954463598818826,gamma1__12m__1m
2012-01-19,gamma1,12m,6m,-0.0022136762738446114,gamma1__12m__6m
2012-01-20,gamma1,6m,1m,-0.013187644941227851,gamma1__6m__1m
2012-01-20,gamma1,12m,1m,-0.01594148191590805,gamma1__12m__1m
2012-01-20,gamma1,12m,6m,-0.0027538369746802002,gamma1__12m__6m
2012-01-23,gamma1,6m,1m,-0.018339902087177423,gamma1__6m__1m
2012-01-23,gamma1,12m,1m,-0.0214821016297718,gamma1__12m__1m
2012-01-23,gamma1,12m,6m,-0.0031421995425943774,gamma1__12m__6m
2012-01-24,gamma1,6m,1m,-0.015070158127761892,gamma1__6m__1m
2012-01-24,gamma1,12m,1m,-0.019751428492942147,gamma1__12m__1m
2012-01-24,gamma1,12m,6m,-0.004681270365180255,gamma1__12m__6m
2012-01-25,gamma1,6m,1m,-0.018601157401598054,gamma1__6m__1m
2012-01-25,gamma1,12m,1m,-0.024014772926076268,gamma1__12m__1m
2012-01-25,gamma1,12m,6m,-0.005413615524478214,gamma1__12m__6m
2012-01-26,gamma1,6m,1m,-0.019521071774387527,gamma1__6m__1m
2012-01-26,gamma1,12m,1m,-0.024337715974071535,gamma1__12m__1m
2012-01-26,gamma1,12m,6m,-0.004816644199684007,gamma1__12m__6m
2012-01-27,gamma1,6m,1m,-0.021248005495046185,gamma1__6m__1m
2012-01-27,gamma1,12m,1m,-0.026604983996515903,gamma1__12m__1m
2012-01-27,gamma1,12m,6m,-0.005356978501469718,gamma1__12m__6m
2012-01-30,gamma1,6m,1m,-0.015494797941316488,gamma1__6m__1m
2012-01-30,gamma1,12m,1m,-0.021566285563944416,gamma1__12m__1m
2012-01-30,gamma1,12m,6m,-0.006071487622627929,gamma1__12m__6m
2012-01-31,gamma1,6m,1m,-0.019422603810746772,gamma1__6m__1m
2012-01-31,gamma1,12m,1m,-0.025021369636739482,gamma1__12m__1m
2012-01-31,gamma1,12m,6m,-0.00559876582599271,gamma1__12m__6m
2012-02-01,gamma1,6m,1m,-0.017665038474682926,gamma1__6m__1m
2012-02-01,gamma1,12m,1m,-0.023306914933988232,gamma1__12m__1m
2012-02-01,gamma1,12m,6m,-0.005641876459305306,gamma1__12m__6m
2012-02-02,gamma1,6m,1m,-0.019084431742994228,gamma1__6m__1m
2012-02-02,gamma1,12m,1m,-0.02420957498973001,gamma1__12m__1m
2012-02-02,gamma1,12m,6m,-0.005125143246735783,gamma1__12m__6m
2012-02-03,gamma1,6m,1m,-0.01880661500541677,gamma1__6m__1m
2012-02-03,gamma1,12m,1m,-0.022627867370937006,gamma1__12m__1m
2012-02-03,gamma1,12m,6m,-0.0038212523655202363,gamma1__12m__6m
2012-02-06,gamma1,6m,1m,-0.01698015350437871,gamma1__6m__1m
2012-02-06,gamma1,12m,1m,-0.019905569212455072,gamma1__12m__1m
2012-02-06,gamma1,12m,6m,-0.002925415708076362,gamma1__12m__6m
2012-02-07,gamma1,6m,1m,-0.016858677126628613,gamma1__6m__1m
2012-02-07,gamma1,12m,1m,-0.020913328147502255,gamma1__12m__1m
2012-02-07,gamma1,12m,6m,-0.0040546510208736425,gamma1__12m__6m
2012-02-08,gamma1,6m,1m,-0.014875566281118364,gamma1__6m__1m
2012-02-08,gamma1,12m,1m,-0.01832246587044798,gamma1__12m__1m
2012-02-08,gamma1,12m,6m,-0.003446899589329616,gamma1__12m__6m
2012-02-09,gamma1,6m,1m,-0.01266618277798244,gamma1__6m__1m
2012-02-09,gamma1,12m,1m,-0.01812059104121424,gamma1__12m__1m
2012-02-09,gamma1,12m,6m,-0.005454408263231798,gamma1__12m__6m
2012-02-10,gamma1,6m,1m,-0.011335885110340428,gamma1__6m__1m
2012-02-10,gamma1,12m,1m,-0.013594276173941974,gamma1__12m__1m
2012-02-10,gamma1,12m,6m,-0.002258391063601546,gamma1__12m__6m
2012-02-13,gamma1,12m,6m,-0.001533402878077357,gamma1__12m__6m
2012-02-14,gamma1,12m,6m,-0.001411554817631215,gamma1__12m__6m
2012-02-15,gamma1,6m,1m,-0.014202206247940476,gamma1__6m__1m
2012-02-15,gamma1,12m,1m,-0.015335150654555325,gamma1__12m__1m
2012-02-15,gamma1,12m,6m,-0.0011329444066148497,gamma1__12m__6m
2012-02-16,gamma1,6m,1m,-0.014743869056447104,gamma1__6m__1m
2012-02-16,gamma1,12m,1m,-0.014953337305854984,gamma1__12m__1m
2012-02-16,gamma1,12m,6m,-0.0002094682494078806,gamma1__12m__6m
2012-02-17,gamma1,6m,1m,-0.015557607784304102,gamma1__6m__1m
2012-02-17,gamma1,12m,1m,-0.0171296766164517,gamma1__12m__1m
2012-02-17,gamma1,12m,6m,-0.0015720688321475967,gamma1__12m__6m
2012-02-21,gamma1,6m,1m,-0.016635751459474865,gamma1__6m__1m
2012-02-21,gamma1,12m,1m,-0.016330370618148515,gamma1__12m__1m
2012-02-21,gamma1,12m,6m,0.0003053808413263498,gamma1__12m__6m
2012-02-22,gamma1,6m,1m,-0.021003252513544554,gamma1__6m__1m
2012-02-22,gamma1,12m,1m,-0.020835840653611118,gamma1__12m__1m
2012-02-22,gamma1,12m,6m,0.0001674118599334362,gamma1__12m__6m
2012-02-23,gamma1,6m,1m,-0.021005126250068222,gamma1__6m__1m
2012-02-23,gamma1,12m,1m,-0.019942558793179195,gamma1__12m__1m
2012-02-23,gamma1,12m,6m,0.001062567456889027,gamma1__12m__6m
2012-02-24,gamma1,6m,1m,-0.020121388004194975,gamma1__6m__1m
2012-02-24,gamma1,12m,1m,-0.023531452169295988,gamma1__12m__1m
2012-02-24,gamma1,12m,6m,-0.0034100641651010136,gamma1__12m__6m
2012-02-27,gamma1,6m,1m,-0.023143121546195466,gamma1__6m__1m
2012-02-27,gamma1,12m,1m,-0.022461380890171835,gamma1__12m__1m
2012-02-27,gamma1,12m,6m,0.0006817406560236314,gamma1__12m__6m
2012-02-28,gamma1,6m,1m,-0.02264879232470017,gamma1__6m__1m
2012-02-28,gamma1,12m,1m,-0.023304488652758484,gamma1__12m__1m
2012-02-28,gamma1,12m,6m,-0.0006556963280583139,gamma1__12m__6m
2012-02-29,gamma1,6m,1m,-0.01835727505536776,gamma1__6m__1m
2012-02-29,gamma1,12m,1m,-0.020075395465419643,gamma1__12m__1m
2012-02-29,gamma1,12m,6m,-0.0017181204100518849,gamma1__12m__6m
2012-03-01,gamma1,6m,1m,-0.01926571318503159,gamma1__6m__1m
2012-03-01,gamma1,12m,1m,-0.01930085810630181,gamma1__12m__1m
2012-03-01,gamma1,12m,6m,-3.5144921270220675e-05,gamma1__12m__6m
2012-03-02,gamma1,6m,1m,-0.02258774707479566,gamma1__6m__1m
2012-03-02,gamma1,12m,1m,-0.021804161042896508,gamma1__12m__1m
2012-03-02,gamma1,12m,6m,0.0007835860318991528,gamma1__12m__6m
2012-03-05,gamma1,6m,1m,-0.024171557349785613,gamma1__6m__1m
2012-03-05,gamma1,12m,1m,-0.022946849799653897,gamma1__12m__1m
2012-03-05,gamma1,12m,6m,0.0012247075501317164,gamma1__12m__6m
2012-03-06,gamma1,6m,1m,-0.024855391818879385,gamma1__6m__1m
2012-03-06,gamma1,12m,1m,-0.023367412350641895,gamma1__12m__1m
2012-03-06,gamma1,12m,6m,0.0014879794682374908,gamma1__12m__6m
2012-03-07,gamma1,6m,1m,-0.016739774304845613,gamma1__6m__1m
2012-03-07,gamma1,12m,1m,-0.01844270757666508,gamma1__12m__1m
2012-03-07,gamma1,12m,6m,-0.0017029332718194665,gamma1__12m__6m
2012-03-08,gamma1,6m,1m,-0.019581747734881028,gamma1__6m__1m
2012-03-08,gamma1,12m,1m,-0.01917713599260397,gamma1__12m__1m
2012-03-08,gamma1,12m,6m,0.00040461174227705843,gamma1__12m__6m
2012-03-09,gamma1,6m,1m,-0.022533703318493935,gamma1__6m__1m
2012-03-09,gamma1,12m,1m,-0.02245482749219361,gamma1__12m__1m
2012-03-09,gamma1,12m,6m,7.887582630032586e-05,gamma1__12m__6m
2012-03-12,gamma1,6m,1m,-0.020680272289828473,gamma1__6m__1m
2012-03-12,gamma1,12m,1m,-0.020729804393578563,gamma1__12m__1m
2012-03-12,gamma1,12m,6m,-4.953210375008982e-05,gamma1__12m__6m
2012-03-13,gamma1,6m,1m,-0.018287215735237523,gamma1__6m__1m
2012-03-13,gamma1,12m,1m,-0.02073294197534559,gamma1__12m__1m
2012-03-13,gamma1,12m,6m,-0.0024457262401080676,gamma1__12m__6m
2012-03-14,gamma1,6m,1m,-0.021801273462003945,gamma1__6m__1m
2012-03-14,gamma1,12m,1m,-0.02159695727543408,gamma1__12m__1m
2012-03-14,gamma1,12m,6m,0.00020431618656986672,gamma1__12m__6m
2012-03-15,gamma1,6m,1m,-0.018799542925940882,gamma1__6m__1m
2012-03-15,gamma1,12m,1m,-0.020389091659741843,gamma1__12m__1m
2012-03-15,gamma1,12m,6m,-0.0015895487338009606,gamma1__12m__6m
2012-03-16,gamma1,6m,1m,-0.016838003808015964,gamma1__6m__1m
2012-03-16,gamma1,12m,1m,-0.015271177771441956,gamma1__12m__1m
2012-03-16,gamma1,12m,6m,0.001566826036574008,gamma1__12m__6m
2012-03-19,gamma1,6m,1m,-0.01855603773515106,gamma1__6m__1m
2012-03-19,gamma1,12m,1m,-0.017749077299414866,gamma1__12m__1m
2012-03-19,gamma1,12m,6m,0.0008069604357361926,gamma1__12m__6m
2012-03-20,gamma1,6m,1m,-0.016942933542906508,gamma1__6m__1m
2012-03-20,gamma1,12m,1m,-0.01683668132790273,gamma1__12m__1m
2012-03-20,gamma1,12m,6m,0.00010625221500377979,gamma1__12m__6m
2012-03-21,gamma1,6m,1m,-0.014602780471189021,gamma1__6m__1m
2012-03-21,gamma1,12m,1m,-0.012214920550769538,gamma1__12m__1m
2012-03-21,gamma1,12m,6m,0.002387859920419483,gamma1__12m__6m
2012-03-22,gamma1,6m,1m,-0.01215213079721058,gamma1__6m__1m
