This file contains the synthetic VIX futures returns used in the paper 'Risk Premia and the VIX Term Structure' by Travis Johnson,,,,,,
The dates are in YYYYMMDD format,,,,,,
r_K^{var. swap} gives the daily return of a constant-maturity variance swap with target maturity K months,,,,,,
Returns are in percent,,,,,,
,,,,,,
Date,r_1^{var. swap},r_2^{var. swap},r_3^{var. swap},r_6^{var. swap},r_9^{var. swap},r_12^{var. swap}
20150618,-10.899,-8.921,-7.077,-3.982,-3.009,-2.052
20150619,2.62,3.11,3.219,2.635,1.011,1.663
20150622,-20.297,-15.104,-11.945,-8.529,-6.628,-6.514
20150623,-11.817,-7.663,-6.781,-4.03,-2.77,-2.154
20150624,14.555,7.435,5.787,2.983,2.31,1.168
20150625,9.157,5.292,3.109,1.191,0.061,0.097
20150626,-1.902,-0.377,0.023,-1.26,-0.416,-0.186
20150629,95.335,64.917,48.237,27.684,17.718,13.312
20150630,-14.137,-7.323,-5.225,-3.715,-3.268,-3.075
20150701,-20.838,-16.721,-14.321,-8.626,-7.117,-6.136
20150702,6.808,8.15,6.855,4.442,3.945,2.901
20150706,-9.06,-1.737,1.813,1.843,2.161,1.444
20150707,-14.032,-12.375,-10.502,-7.617,-4.856,-4.893
20150708,50.52,31.127,26.989,15.902,12.066,9.216
20150709,-5.187,-0.293,0.216,1.056,0.949,0.887
20150710,-23.109,-18.354,-15.213,-9.844,-7.721,-6.739
20150713,-33.376,-26.945,-22.718,-14.473,-11.749,-9.562
20150714,-11.792,-5.836,-3.948,-2.769,-0.584,-0.745
20150715,2.392,-0.827,1.033,2.047,1.242,1.768
20150716,-19.514,-13.476,-11.646,-7.249,-5.076,-3.971
20150717,-5.276,-1.624,-3.119,-2.895,-1.891,-1.194
20150720,-6.463,-3.848,-2.727,-1.079,-0.822,-0.038
20150721,-1.605,-1.018,0.416,1.414,0.685,0.497
20150722,-9.321,-5.019,-1.622,0.235,-1.191,-0.961
20150723,11.017,7.858,4.728,2.855,2.465,2.101
20150724,19.836,11.116,8.797,4.373,3.111,2.639
20150727,15.31,12.869,10.669,5.972,4.534,3.601
20150728,-23.084,-19.376,-15.45,-11.728,-6.802,-5.575
20150729,-13.648,-8.921,-5.826,-3.291,-2.777,-2.858
20150730,-6.959,-3.539,-2.002,-1.143,-1.13,-0.993
20150731,-4.659,0.149,0.431,0.873,-0.019,0.047
20150803,-8.183,-4.887,-4.36,-2.624,-2.327,-1.797
20150804,-2.666,-2.026,-1.506,-0.332,-0.516,-0.772
20150805,-6.683,-3.23,-1.459,-1.154,-1.298,-1.24
20150806,22.914,11.299,9.312,4.854,3.927,2.572
20150807,-3.758,-1.419,-0.889,-1.128,-1.073,-0.983
20150810,-14.853,-11.807,-8.874,-4.949,-4.461,-3.629
20150811,23.383,14.57,11.967,8.183,6.697,6.123
20150812,-2.96,-0.604,-0.758,-0.283,-0.64,-0.865
20150813,-7.892,-4.671,-3.283,-1.692,-0.32,0.346
20150814,-13.225,-4.096,-3.737,-1.856,-1.33,-1.382
20150817,-14.143,-9.24,-6.85,-4.626,-2.84,-2.105
20150818,3.2,2.276,3.419,2.734,2.28,1.967
20150819,11.18,8.119,6.495,3.014,1.461,1.203
20150820,65.503,44.284,34.065,19.553,14.029,11.805
20150821,130.027,97.815,68.027,37.752,26.229,20.913
20150824,120.624,96.239,73.846,51.245,36.36,23.987
20150825,-13.143,-1.35,5.236,3.951,7.837,8.988
20150826,-24.732,-25.198,-24.064,-19.365,-18.115,-13.749
20150827,-15.431,-10.578,-7.965,-5.325,-4.354,-4.065
20150828,1.922,6.405,8.093,9.677,9.751,8.251
20150831,-7.551,1.409,2.252,2.577,3.245,3.995
20150901,40.992,34.013,30.72,23.415,19.644,15.085
20150902,-31.519,-26.094,-22.895,-16.541,-11.219,-9.605
20150903,-10.621,-6.986,-3.603,-0.927,-0.491,0.015
20150904,20.851,18.131,15.328,10.458,7.899,7.462
20150908,-21.669,-19.151,-16.457,-11.811,-8.728,-8.087
20150909,16.093,9.551,7.063,4.747,3.869,3.272
20150910,-13.711,-9.087,-7.548,-6.293,-6.028,-2.615
20150911,-13.232,-8.183,-6.815,-4.924,-0.851,-2.727
20150914,-6.961,-5.292,-3.165,-1.974,-2.619,0.188
20150915,-11.49,-12.584,-12.892,-10.909,-10.757,-8.626
20150916,-8.785,-10.046,-6.736,-8.251,-5.152,-5.963
20150917,-6.08,-0.943,-0.982,-3.168,-0.892,-1.986
20150918,21.729,21.647,18.549,15.582,13.149,10.754
20150921,-28.6,-23.935,-15.455,-9.992,-8.009,-6.206
20150922,14.392,18.373,12.856,6.663,8.254,6.643
20150923,-7.732,-9.369,-5.758,-3.218,-2.393,-3.592
20150924,6.069,2.513,5.653,1.22,-2.654,0.998
20150925,-3.866,1.407,1.657,1.392,0.748,0.314
20150928,43.338,24.431,20.774,15.266,13.336,12.301
20150929,-10.151,-8.148,-4.53,-3.743,-2.916,-2.724
20150930,-13.283,-10.224,-9.961,-7.526,-6.051,-5.144
20151001,-13.267,-7.941,-6.029,-2.539,-1.394,-1.23
20151002,-13.887,-10.287,-9.193,-6.403,-3.47,-3.094
20151005,-12.699,-15.268,-12.188,-9.132,-7.121,-6.775
20151006,-3.158,-2.837,-0.933,1.103,1.536,1.686
20151007,-9.492,-4.28,-4.824,-4.514,-3.701,-3.013
20151008,-7.626,-6.604,-5.581,-3.986,-3.868,-3.367
20151009,-11,-5.632,-5.322,-3.126,-1.66,-1.578
20151012,-17.49,-12.705,-9.494,-7.341,-5.418,-4.147
20151013,11.281,10.454,11.253,5.871,4.849,4.765
20151014,0.874,1.793,2.979,2.188,2.692,2.462
20151015,-9.084,-12.021,-8.911,-9.401,-7.704,-6.776
20151016,-14.078,-9.384,-8.931,-2.547,-1.843,-1.953
20151019,-14.391,-13.501,-12.845,-7.893,-6.196,-5.102
20151020,3.061,3.45,3.035,2.858,2.442,1.803
20151021,8.592,9.459,9.037,5.843,4.448,3.416
20151022,-7.359,-13.157,-15.438,-9.729,-6.458,-6.918
20151023,-2.26,-1.916,-1.988,-1.902,-1.759,-2.185
20151026,2.638,4.184,4.32,4.029,2.904,3.195
20151027,1.672,-0.695,0.611,0.504,0.716,0.843
20151028,-11.692,-7.809,-7.71,-5.122,-3.41,-3.341
20151029,0.502,2.432,2.812,0.741,0.346,0.514
20151030,-0.561,1.252,2.207,2.167,0.741,0.108
20151102,-18.06,-12.648,-14.066,-9.407,-6.992,-5.615
20151103,3.604,1.669,3,2.361,1.747,1.205
20151104,7.354,6.574,6.256,4.414,4.023,3.344
20151105,-8.478,-6.309,-5.363,-2.796,-1.452,-0.964
20151106,-11.965,-7.366,-5.15,-3.764,-3.081,-2.516
20151109,14.782,10.54,8.238,5.353,4.072,2.646
20151110,-11.392,-7.009,-7.119,-3.254,-2.562,-1.496
20151111,0.935,1.772,2.781,0.999,0.667,0.697
20151112,32.005,21.296,18.622,13.625,10.858,7.6
20151113,22.557,17.325,14.852,10.901,7.941,7.135
20151116,-23.442,-19.076,-18.85,-12.376,-9.981,-8.015
20151117,5.84,5.304,5.233,2.438,2.398,3.12
20151118,-13.967,-13.726,-10.807,-7.59,-7.179,-8.302
20151119,-0.705,2.7,4.159,5.733,5.672,3.329
20151120,-14.372,-10.618,-6.895,-3.345,-2.221,-1.204
20151123,-15.2,-8.075,-7.484,-4.227,-2.995,-2.317
20151124,-3.514,-3.296,-2.526,0.344,0.911,1.593
20151125,-10.224,-3.581,-6.466,-2.413,-1.304,-1.546
20151127,-3.439,-1.712,-1.515,-1.414,-1.321,-1.097
20151130,-1.425,-0.473,0.217,-0.235,0.086,-0.215
20151201,-15.619,-11.809,-10.01,-6.607,-6.092,-2.884
20151202,23.103,12.158,9.557,7.161,6.096,5.1
20151203,33.464,22.791,16.243,9.678,7.709,4.535
20151204,-23.923,-20.279,-21.724,-12.013,-10.589,-4.584
20151207,6.591,32.812,34.286,3.649,2.029,2.66
20151208,9.029,-14.659,6.759,3.302,3.504,0.896
20151209,19.43,13.77,8.211,5.163,3.996,2.801
20151210,-2.698,-3.055,0.728,-0.12,0.143,0.536
20151211,66.713,49.522,40.239,27.676,19.378,15.721
20151214,-24.633,-19.245,-15.915,-12.099,-7.899,-6.16
20151215,-12.857,-8.886,-8.959,-6.19,-4.293,-3.917
20151216,-22.89,-20.064,-15.667,-11.634,-9.25,-7.927
20151217,9.359,5.462,8.067,6.075,5.777,3.859
20151218,31.626,27.815,19.048,13.208,9.506,5.888
20151221,-22.208,-18.177,-12.128,-8.798,-6.61,-5.368
20151222,-18.547,-16.442,-10.915,-7.855,-5.607,-4.961
20151223,-11.61,-7.778,-8.071,-4.324,-4.483,-4.23
20151224,-0.895,0.187,2.528,0.789,0.652,0.718
20151228,-3.247,-3.383,-1.61,-2.332,-1.877,-0.416
20151229,-7.288,-6.226,-6.359,-3.761,-3.755,-4.348
20151230,9.549,7.695,6.2,4.157,3.259,2.548
20151231,8.955,4.941,3.196,2.216,0.649,21.586
20160104,21.88,19.513,17.204,10.831,11.114,7.311
20160105,-16.05,-13.951,-10.765,-5.972,-5.084,-3.69
20160106,10.432,8.799,6.678,5.061,3.82,3.666
20160107,50.792,32.079,26.399,13.883,12.509,8.908
20160108,15.693,9.201,13.3,10.172,6.648,7.86
20160111,-26.082,-16.782,-5.976,-9.32,-6.432,-5.339
20160112,-16.692,-14.147,-11.864,-7.389,-6.846,-1.174
20160113,38.892,28.096,24.767,14.736,13.042,10.09
20160114,-5.758,-5.984,-6.441,-6.333,-4.263,-9.052
20160115,39.057,28.896,23.41,19.389,14.73,12.646
20160119,-19.679,-11.078,-8.776,-5.964,-4.543,-5.178
20160120,11.568,8.62,10.39,3.443,4.742,4.131
20160121,-7.773,-6.797,-8.216,0.942,-0.959,2.79
20160122,-26.947,-18.995,-14.02,-13.362,-9.686,-10.046
20160125,10.675,8.798,2.497,5.648,4.607,4.588
20160126,-12.072,-10.58,-10.346,-8.128,-6.385,-7.683
20160127,5.741,7.192,5.646,4.59,3.449,6.207
20160128,-13.214,-9.236,-7.243,-5.118,-5.012,-1.707
20160129,-5.028,-4.898,-7.479,-7.119,-4.497,-6.766
20160201,-14.442,-8.342,-4.493,-2.698,-2.545,-6.932
20160202,25.435,19.14,14.283,9.18,7.738,7.362
20160203,-5.032,-3.018,-1.233,-0.346,-0.091,4.87
20160204,-3.038,-2.043,-0.026,0.792,0.885,-5.032
20160205,21.34,26.899,15.793,3.199,7.054,7.057
20160208,14.489,2.269,4.843,12.4,7.29,-0.158
20160209,-0.543,-0.407,0.047,2.215,-0.084,8.923
20160210,-5.425,-3.453,-1.691,-1.702,-0.009,-8.422
20160211,12.795,12.614,10.164,9.15,9.34,5.664
20160212,-17.227,-11.575,-10.714,-5.221,-4.562,-4.789
20160216,-20.028,-15.408,-11.31,-8.138,-7.645,-6.957
20160217,-10.407,-8.242,-9.471,-8.097,-7.596,-5.769
20160218,-9.233,-5.245,-3.95,-2.657,-1.253,-1.653
20160219,-13.939,-8.205,-6.297,-3.559,-3.512,5.385
20160222,-14.941,-13.941,-11.602,-8.152,-7.793,-11.998
20160223,18.915,12.181,10.692,7.515,5.913,8.571
20160224,-2.662,-2.439,-2.489,-2.135,-1.684,-8.448
20160225,-13.765,-10.371,-9.934,-6.345,-5.825,2.163
20160226,-0.942,0.96,0.893,0.31,0.459,-5.993
20160229,-0.015,2.222,2.043,1.08,3.346,-8.182
20160301,-13.069,-13.381,-9.494,-9.806,-15.451,7.362
20160302,-13.077,-8.901,-6.46,-4.793,-3.556,-3.608
20160303,-6.236,-6.167,-5.921,-4.511,-3.068,-12.012
20160304,-2.294,-1.456,-0.215,1.111,1.528,-0.151
20160307,-4.612,-1.282,0.379,0.288,0.106,1.229
20160308,16.604,12.206,9.914,8.494,5.958,4.448
20160309,-5.456,-3.229,-2.512,-1.289,-0.235,-0.504
20160310,-7.446,-4.749,-3.845,-2.103,-1.103,-0.863
20160311,-7.237,-11.51,-8.203,-6.782,-6.312,-5.387
20160314,-9.042,-7.269,-5.802,-4.772,-3.387,-1.841
20160315,-1.756,0.557,0.693,2.147,0.991,1.759
20160316,-23.178,-12.865,-10.213,-7.333,-5.486,-8.188
20160317,-7.881,-8.153,-6.688,-5.054,-4.177,-4.342
20160318,-8.741,-4.559,-2.599,0.07,-0.297,-0.967
20160321,-14.953,-7.53,-6.023,-1.4,0.825,-5.72
20160322,0.986,-0.55,0.033,-3.183,-2.696,-0.316
20160323,6.148,5.824,3.612,4.317,3.509,2.383
20160324,-5.067,-0.692,-0.045,0.137,-1.034,0.06
20160328,-12.643,-7.479,-5.118,-2.898,-1.86,-1.768
20160329,-15.374,-13.311,-11.052,-8.04,-7.919,-4.903
20160330,-7.616,-6.258,-6.372,-4.12,-2.432,-3.365
20160331,4.002,1.895,2.25,1.306,1.402,1.244
20160401,-13.22,-10.049,-8.536,-5.05,-4.364,-3.61
20160404,4.434,5.793,4.888,3.656,1.912,2.014
20160405,23.298,17.833,15.856,9.081,9.355,7.233
20160406,-15.683,-14.078,-11.889,-8.195,-6.984,-5.003
20160407,39.567,26.111,20.252,14.372,11.086,9.701
20160408,-12.743,-9.651,-6.982,-4.284,-3.06,-2.599
20160411,-5.25,-1.361,-0.321,0.071,0.127,0.234
20160412,-9.919,-9.043,-4.598,-5.335,-2.652,-3.209
20160413,-10.961,-11.166,-11.182,-5.109,-6.045,-4.979
20160414,-4.193,-1.667,-0.638,-0.211,-0.059,0.296
20160415,-4.989,-3.742,-2.686,-1.576,-1.045,-0.661
20160418,-13.294,-12.693,-11.568,-8.131,-8.073,-5.873
20160419,-4.256,-1.855,-2.025,-1.277,-1.168,-0.654
20160420,-4.567,-0.786,0.455,1.513,1.437,1.376
20160421,3.49,4.03,3.262,3.49,3.345,3.368
20160422,-11.908,-6.807,-5.328,-2.872,-1.673,-1.36
20160425,0.398,2.346,2.711,2.453,2.085,2.031
20160426,-4.705,-5.289,-4.414,-2.647,-1.978,-1.869
20160427,-6.85,-3.798,-3.873,-2.93,-2.85,-1.747
20160428,26.901,14.85,12.705,8.55,6.238,4.86
20160429,2.203,4.536,5.662,4.465,3.918,2.927
20160502,-22.91,-15.198,-11.861,-7.221,-4.915,-4.436
20160503,15.23,10.383,8.588,6.138,9.623,5.075
20160504,5.701,2.955,4.221,2.482,-1.566,2.083
20160505,-7.345,-2.351,-1.451,-0.048,-0.534,0.31
20160506,-14.688,-9.199,-8.118,-4.897,-3.486,-2.573
20160509,-14.35,-8.203,-6.947,-4.8,-5.325,-2.981
20160510,-6.15,-9.179,-9.269,-6.128,-5.457,-4.523
20160511,15.664,10.822,8.715,4.483,3.503,2.828
20160512,-6.606,-4.397,-3.385,-1.487,-1.131,-1.219
20160513,9.312,5.769,5.237,3.04,2.298,2.57
20160516,-12.114,-11.741,-9.023,-6.265,-4.786,-3.849
20160517,15.119,11.18,8.817,5.817,4.457,3.828
20160518,-2.997,-1.673,-1.355,-0.732,-0.199,-0.508
20160519,1.085,1.777,1.888,2.399,3.279,2.089
20160520,-17.066,-11.261,-9.476,-4.814,-4.123,-2.355
20160523,-10.115,-6.516,-3.628,-2.33,-1.644,-1.505
20160524,-8.483,-7.127,-8.026,-8.099,-5.754,-4.747
20160525,-9.555,-2.416,-4.212,-3.322,-2.984,-2.637
20160526,-7.648,-3.888,-2.525,-1.417,-1.125,-0.726
20160527,-9.888,-7.001,-4.716,-3.304,-1.745,-2.064
20160531,-3.009,-2.311,-1.82,-0.112,-0.109,0.644
20160601,-2.763,-2.488,-1.335,-0.85,-0.637,-0.304
20160602,-10.004,-6.338,-4.559,-2.568,-1.427,-0.682
20160603,-5.534,-2.524,-1.045,0.385,0.113,-0.529
20160606,-5.094,-3.276,-3.224,-2.48,-1.163,-0.194
20160607,2.078,0.337,0.383,0.72,0.998,1.86
20160608,0.024,1.379,0.336,0.411,-0.449,-0.294
20160609,2.946,4.102,4.312,3.909,3.902,3.64
20160610,34.94,25.47,19.607,12.93,9.147,7.821
20160613,40.109,34.552,29.685,20.715,15.681,13.189
20160614,-6.971,-5.12,-3.675,-2.902,-2.222,-2.3
20160615,-6.979,-4.262,-3.901,-4.015,-3.895,-4.029
20160616,-10.022,-6.463,-5.25,-4.618,-3.505,-2.979
20160617,-5.872,-5.347,-2.839,-0.797,-0.629,-1.008
20160620,-16.817,-15.244,-16.171,-11.372,-8.537,-7.161
20160621,-0.467,-0.671,-0.837,-0.458,-1.043,-1.326
20160622,25.792,16.981,12.839,6.039,4.188,2.764
20160623,-27.553,-20.199,-20.144,-13.545,-11.451,-9.72
20160624,129.317,90.207,66.28,41.232,32.042,28.393
20160627,-12.027,-5.114,-0.301,1.606,2.105,1.627
20160628,-27.942,-24.815,-21.556,-15.262,-12.226,-10.515
20160629,-6.054,-10.396,-10.152,-6.498,-6.011,-5.283
20160630,-6.429,-5.156,-6.486,-4.007,-1.738,-1.632
20160701,-16.617,-10.189,-9.919,-3.443,-1.766,-1.01
20160705,-1.051,-0.958,3.586,2.472,1.62,0.92
20160706,-8.678,-5.593,-5.249,-2.579,-1.15,-0.412
20160707,-6.002,-3.962,-2.646,-2.209,-2.132,-2.004
20160708,-11.574,-22.849,-11.454,-8.95,-6.363,-5.731
20160711,-4.779,-3.82,-3.609,-3.076,-2.921,-2.345
20160712,-0.602,-3.864,-3.501,-2.248,-2.572,-2.57
20160713,-10.4,-6.392,-5.122,-3.78,-2.562,-2.284
20160714,-2.428,-3.321,-1.41,0.107,0.458,0.194
20160715,-10.256,-2.813,-1.643,-1.26,-1.478,-0.709
20160718,-10.073,-6.901,-4.531,-2.182,-1.607,-2.025
20160719,-7.284,-2.66,-1.286,0.274,0.234,0.474
20160720,-7.148,-6.369,-4.853,-2.176,-1.939,-2.049
20160721,12.576,7.701,6.512,5.474,4.353,3.474
20160722,-13.916,-7.134,-4.464,-3.076,-2.446,-2.442
20160725,0.193,0.335,0.907,1.767,1.912,2.071
20160726,-3.276,-2.755,-2.018,-0.993,-0.649,-0.682
20160727,-11.935,-6.578,-4.258,-1.875,-0.803,0.091
20160728,-3.703,-3.074,-3.272,-1.654,-1.789,-1.442
20160729,-14.787,-8.498,-7.617,-5.245,-3.623,-2.85
20160801,-3.642,-1.509,-0.686,0.145,-0.168,-0.198
20160802,9.34,7.954,5.578,5.108,3.683,3.34
20160803,-12.402,-7.894,-5.519,-4.551,-3.693,-3.041
20160804,-9.113,-5.878,-4.708,-3.426,-3.134,-2.767
20160805,-14.993,-9.062,-7.89,-5.506,-3.713,-3.043
20160808,-9.886,-5.119,-3.892,-3.005,-2.675,-2.286
20160809,-1.073,-0.197,-2.112,-1.65,-1.464,-1.062
20160810,5.093,4.267,4.035,1.836,1.226,1.066
20160811,-7.71,-3.788,-2.68,-1.909,-0.982,-1.102
20160812,-7.919,-3.557,-2.065,-0.123,0.176,-0.377
20160815,-8.688,-4.821,-3.446,-1.311,-0.786,-0.265
20160816,11.955,8.109,6.155,4.882,4.208,4.207
20160817,-12.686,-7.215,-6.269,-3.519,-2.726,-2.047
20160818,-15.421,-9.323,-6.328,-2.848,-2.097,-1.157
20160819,-7.724,-3.362,-1.979,-1.362,-0.429,-0.042
20160822,-5.286,-2.295,-1.362,-0.524,0.048,0.047
20160823,-2.92,-4.28,-2.855,-0.593,-0.91,-0.922
20160824,17.455,12.278,8.923,4.912,3.033,2.636
20160825,-1.867,-0.538,-0.653,-1.178,-0.681,-0.615
20160826,-5.24,-1.818,-1.012,-0.07,-0.077,0.338
20160829,-18.353,-11.961,-8.186,-4.666,-3.31,-3.073
20160830,-1.428,-0.827,-0.956,0.08,0.46,0.787
20160831,1.415,0.062,-0.35,1.446,1.701,1.227
20160901,-4.561,-2.081,-1.107,-0.435,0.142,-0.352
20160902,-21.958,-13.788,-8.629,-4.654,-3.402,-1.923
20160906,-12.074,-8.157,-5.693,-3.956,-3.125,-2.588
20160907,-5.257,-3.414,-2.959,-1.681,-0.742,-0.775
20160908,0.479,-0.192,0.492,1.217,0.899,0.759
20160909,131.209,72.416,50.034,24.771,18.24,15.014
20160912,-20.572,-15.125,-15.089,-10.978,-8.272,-6.548
20160913,51.743,36.504,26.146,13.921,8.903,7.844
20160914,-7.351,-3.288,-1.526,0.695,0.774,0.73
20160915,-15.737,-7.275,-9.66,-7.074,-5.846,-5.307
20160916,-8.344,-3.097,-3.088,-1.502,0.919,-0.572
20160919,-9.827,-6.39,-4.931,-2.932,-3.611,-2.611
20160920,-0.308,-0.214,-0.713,-0.809,1.433,0.333
20160921,-24.552,-17.995,-13.374,-8.522,-7.687,-6.022
20160922,-18.837,-11.074,-9.506,-6.74,-3.831,-3.522
20160923,2.636,1.109,1.59,0.764,-1.534,-0.322
20160926,29.201,19.364,13.148,7.543,6.209,4.806
20160927,-18.214,-12.19,-9.843,-6.781,-5.399,-4.346
20160928,-11.974,-8.855,-6.989,-4.056,-3.121,-2.632
20160929,39.794,23.949,15.764,9.345,7.255,5.282
20160930,-15.024,-15.043,-10.409,-5.713,-4.471,-3.586
20161003,-6.927,-2.984,-2.668,-2.549,-2.231,-2.251
20161004,-1.801,1.814,1.391,0.571,0.588,0.831
20161005,-11.759,-3.351,-5.39,-2.828,-2.693,-1.567
20161006,-8.308,-5.323,-2.16,-1.387,-1.409,-1.67
20161007,-3.605,0.018,0.879,1.293,1.565,1.279
20161010,-18.055,-11.344,-7.477,-3.92,-2.889,-2.473
20161011,33.047,21.92,15.278,9.278,6.071,5.277
20161012,-5.027,-4.96,-3.53,-1.277,-1.205,-0.935
20161013,10.21,8.368,7.759,4.357,2.821,2.57
20161014,-9.61,-6.816,-4.606,-2.463,-1.857,-1.568
20161017,-4.556,-1.667,-0.934,-0.261,0.208,0.489
20161018,-11.084,-11.068,-8.098,-4.772,-3.99,-3.575
20161019,-12.393,-6.886,-5.78,-4.063,-3.022,-3.077
20161020,-11.05,-5.528,-3.843,-2.266,-1.331,-1.118
20161021,-8.387,-5.508,-3.966,-1.772,-1.258,-0.978
20161024,-11.55,-9.126,-9.037,-5.653,-3.718,-3.211
20161025,6.514,4.384,1.976,0.848,0.505,0.488
20161026,8.085,4.786,3.546,2.078,1.933,1.789
20161027,6.086,4.789,3.881,2.732,1.872,1.318
20161028,13.428,10.617,8.624,4.457,3.052,2.218
20161031,-0.372,1.483,1.78,0.965,0.377,0.14
20161101,13.445,11.057,7.628,5.131,3.972,3.762
20161102,3.372,2.099,2.17,0.416,0.372,0.337
20161103,28.528,19.867,15.946,9.891,7.806,6.072
20161104,3.662,2.56,2.065,2.878,2.912,1.941
20161107,-21.647,-24.159,-21.672,-14.568,-13.735,-12.386
20161108,-7.656,-5.276,-5.114,-2.457,-2.635,-2.417
20161109,-31.799,-20.617,-15.168,-11.11,-7.86,-7.027
20161110,-1.058,1.876,2.536,5.648,5.125,4.872
20161111,-12.181,-5.931,-3.942,-2.328,-1.739,-1.435
20161114,-13.898,-6.388,-3.5,-0.418,0.361,1.041
20161115,-15.268,-12.379,-9.909,-6.929,-5.187,-4.299
20161116,-1.153,-0.2,0.508,0.83,1.157,0.709
20161117,-7.222,-5.866,-4.873,-2.942,-2.184,-1.578
20161118,-8.789,-3.624,-1.45,0.833,0.912,0.663
20161121,-14.166,-13.474,-10.204,-5.307,-4.218,-3.537
20161122,-2.319,-0.521,-0.078,0.117,-0.169,-0.417
20161123,-3.008,0.101,0.29,0.409,0.049,0.091
20161125,-5.481,-3.883,-1.133,0.417,0.712,0.671
20161128,-1.576,2.43,1.597,0.715,0.827,-3.755
20161129,-6.41,-4.303,-2.703,-1.46,-0.774,-1.925
20161130,2.952,2.33,1.343,0.311,-0.212,-0.808
20161201,7.667,8.912,6.065,4.382,3.246,4.177
20161202,-3.642,-1.631,-1.193,0.04,0.32,-0.814
20161205,-30.72,-21.933,-14.835,-8.601,-6.413,-4.892
20161206,-9.735,-8.002,-5.349,-3.527,-2.623,-2.016
20161207,14.723,4.336,2.332,-0.381,-0.287,-0.418
20161208,2.015,1.601,1.905,1.635,1.75,1.412
20161209,-10.789,-8.263,-5.869,-4.007,-3.213,-2.067
20161212,-0.21,2.772,2.192,0.276,0.567,1.748
20161213,2.282,0.956,0.155,1.046,-0.017,-0.91
20161214,9.593,3.636,2.197,1.051,0.59,0.786
20161215,-9.767,-6.562,-3.968,-1.697,-0.795,-0.414
20161216,-11.053,-5.85,-2.924,-0.57,0.407,0.651
20161219,-18.615,-10.919,-8.412,-6.152,-4.237,-3.295
20161220,-5.927,-5.942,-3.957,-0.96,-0.738,-0.799
20161221,-6.384,-3.337,-1.391,-0.295,-0.417,0.57
20161222,-0.725,0.762,1.682,1.092,1.638,0.845
20161223,-3.497,-3.614,-2.46,-1.006,-1.098,-0.402
20161227,-12.236,-8.078,-5.471,-3.666,-3.018,-2.367
20161228,15.996,10.431,7.415,4.347,3.337,2.405
20161229,2.549,1.708,1.534,1.805,1.987,1.54
20161230,6.332,5.264,4.106,3.109,3.107,2.794
20170103,-24.42,-19.554,-16.535,-10.74,-8.186,-6.418
20170104,-17.655,-13.49,-11.327,-8.018,-6.952,-6.002
20170105,-6.775,-2.422,-2.324,-1.714,-1.583,-0.988
20170106,-6.996,-6.258,-3.106,-1.7,-1.877,-1.779
20170109,-10.1,-4.091,-2.342,-0.597,-0.422,-0.987
20170110,-7.141,-1.415,-0.825,-0.211,0.25,0.749
20170111,-8.609,-6.104,-4.289,-1.856,-1.286,-0.723
20170112,-3.041,-1.139,-1.423,-0.157,0.472,0.906
20170113,-4.696,-1.459,0.469,0.796,1.462,1.629
20170117,-6.991,-3.455,-1.344,-0.244,0.592,-0.46
20170118,2.833,-2.121,-2.506,-2.308,-1.921,-2.133
20170119,3.774,3.407,1.308,0.317,-0.375,0.735
20170120,-19.293,-12.618,-9.152,-5.543,-3.991,-2.448
20170123,-9.434,-4.652,-3.155,-2.244,-2.191,-1.573
20170124,-11.969,-10.318,-9.89,-8.266,-6.993,-5.585
20170125,-0.647,-3.891,-5.098,-3.396,-3.348,-2.97
20170126,-2.9,-0.714,0.466,1.975,1.889,1.622
20170127,-10.275,-4.765,-2.861,0.025,0.408,1.101
20170130,17.624,9.342,5.456,3.222,2.8,1.526
20170131,0.349,0.372,0.66,0.539,0.024,0.38
20170201,-9.063,-6.402,-4.803,-3.438,-2.946,-2.971
20170202,-0.981,0.942,1.681,0.618,-0.162,0.084
20170203,-16.096,-11.334,-7.968,-4.535,-4.075,-3.196
20170206,-5.912,-1.988,-1.043,-0.12,-0.169,-0.003
20170207,-3.79,-0.085,0.71,0.437,-0.174,-0.495
20170208,-1.353,-1.477,-0.219,0.85,0.332,0.189
20170209,-8.971,-6.295,-4.76,-3.229,-2.685,-2.315
20170210,-5.909,-4.535,-4.301,-2.109,-1.691,-1.706
20170213,-5.411,-8.428,-6.47,-3.971,-2.83,-2.581
20170214,-6.71,-7.874,-7.068,-5.851,-4.683,-4.212
20170215,20.16,11.416,3.522,-0.356,-1.341,-0.929
20170216,-5.827,-1.48,0.758,1.665,1.683,1.968
20170217,-8.788,-3.006,-0.96,-0.292,0.215,0.174
20170221,-7.324,-3.511,-0.73,0.908,0.212,-1.615
20170222,-1.233,1.319,2.566,3.5,2.528,1.636
20170223,-2.451,0.642,4.972,3.615,2.093,0.566
20170224,-11.453,-5.879,-4.329,0.291,-0.01,1.15
20170227,3.547,-2.065,-2.176,-2.347,-2.376,-2.973
20170228,9.781,3.91,3.004,2.907,3.032,2.43
20170301,6.898,-1.126,-1.68,-3.352,-2.439,-2.349
20170302,-7.89,-4.127,-1.915,1.374,-0.312,-0.136
20170303,-19.006,-13.519,-9.396,-5.51,-4.246,-2.034
20170306,-9.458,-5.876,-4.959,-1.648,-0.306,-3.505
20170307,4.423,0.519,-0.208,0.12,-0.093,0.233
20170308,-0.322,1.292,-0.421,-0.268,-0.334,-0.562
